,lemma,form,tags,family,language
76,mädi,stá mädi,V;PRF;SG;1;PRS,4,6
77,däki,bi däki,V;PFV;SG;3,4,6
78,pe²ʔte,xká peʔte,V;PRF;SG;2;PRS,4,6
79,ʔuẹni,gí ʔuẹni,V;IPFV;SG;2;PRS,4,6
80,fẹt’i,stá fẹt’i,V;PRF;SG;1;PRS,4,6
81,jụʔmi,ga jụʔmi,V;IRR;SG;1,4,6
82,kä²-bọhai,da käbọhai,V;IRR;SG;3,4,6
83,ọthe,ga ʔọthe,V;IRR;SG;1,4,6
84,ts’o²n-tho,mí ts’ontho,V;IPFV;SG;3;PST,4,6
85,ʔñä²nt’ụ,bi ʔñänt’ụ,V;PFV;SG;3,4,6
86,me²ʔmi,xki meʔmi,V;PRF;3;PST,4,6
87,ʔña²ni,gá ʔñani,V;PFV;SG;2,4,6
88,pụ¹²nt’i,ndí pụnt’i,V;IPFV;SG;1;PST,4,6
89,k’ụ²ki,ga k’ụki,V;IRR;SG;1,4,6
90,k’o²ʔtsi,xkí k’oʔtsi,V;PRF;2;PST,4,6
91,jụ¹²,stá jụ,V;PRF;SG;1;PRS,4,6
92,nu²-ma²nt’ụ²tsa,xká numant’ụtsa,V;PRF;SG;2;PRS,4,6
93,tsụ²ki,ngí tsụki,V;IPFV;SG;2;PST,4,6
94,hu²ui,bi ñhüui,V;PFV;SG;3,4,6
95,k’ui²st’i,xki k’uist’i,V;PRF;3;PST,4,6
96,ʔñe²nt’i,gi ʔñent’i,V;IRR;SG;2,4,6
97,mädi,xká mädi,V;PRF;SG;2;PRS,4,6
98,kụ¹²ts’i,dá kụts’i,V;PFV;SG;1,4,6
99,xats’i,stí xats’i,V;PRF;1;PST,4,6
100,xaʔmi,stá xaʔmi,V;PRF;SG;1;PRS,4,6
101,bu¹²nchi,dí bunchi,V;IPFV;SG;1;PRS,4,6
102,ja¹²-hme,dí jahme,V;IPFV;SG;1;PRS,4,6
103,mpu²ni,gí mpuni,V;IPFV;SG;2;PRS,4,6
104,mpẹ¹²ts’i,dí mpẹts’i,V;IPFV;SG;1;PRS,4,6
105,koh-wi,gá kohwi,V;PFV;SG;2,4,6
106,njot’i,njot’i,V;IPFV;SG;3;PRS,4,6
107,yo¹²ho,dá yoho,V;PFV;SG;1,4,6
108,ma-ñä,da mañä,V;IRR;SG;3,4,6
109,kụi,bi gụi,V;PFV;SG;3,4,6
110,ñe²gi,stá ñegi,V;PRF;SG;1;PRS,4,6
111,pẹ¹²ti,xkí pẹti,V;PRF;2;PST,4,6
112,ʔbẹ²di,mí ʔbẹdi,V;IPFV;SG;3;PST,4,6
113,ʔbẹ-bo,xa ʔbẹbo,V;PRF;SG;3;PRS,4,6
114,tsụ¹²-jụ²mhai,dí tsụjụmhai,V;IPFV;SG;1;PRS,4,6
115,fụ¹²ngi,xkí fụngi,V;PRF;2;PST,4,6
116,mpọ¹²họ,ndí mpọhọ,V;IPFV;SG;1;PST,4,6
117,ntsa¹²ui,xki ntsaui,V;PRF;3;PST,4,6
118,tet’e,tet’e,V;IPFV;SG;3;PRS,4,6
119,juä²ni,ga juäni,V;IRR;SG;1,4,6
120,xaki,gi xaki,V;IRR;SG;2,4,6
121,o¹²ts’i,xká ʔyots’i,V;PRF;SG;2;PRS,4,6
122,nkụ²ni,bi nkụni,V;PFV;SG;3,4,6
123,k’ụ²ʔtsi,xa k’ụʔtsi,V;PRF;SG;3;PRS,4,6
124,mä¹²,dí mä,V;IPFV;SG;1;PRS,4,6
125,ʔbụk-ne,da ʔbụkne,V;IRR;SG;3,4,6
126,k’ụ²ki,ndí k’ụki,V;IPFV;SG;1;PST,4,6
127,xa²ti,gi xati,V;IRR;SG;2,4,6
128,njo¹²ni,dí njoni,V;IPFV;SG;1;PRS,4,6
129,nä²via,xkí nävia,V;PRF;2;PST,4,6
130,ʔrọ²ʔtse,ngí ʔrọʔtse,V;IPFV;SG;2;PST,4,6
131,tsụ²ʔti,gá tsụʔti,V;PFV;SG;2,4,6
132,njo¹²ni,stá njoni,V;PRF;SG;1;PRS,4,6
133,kata²-tho,stí katatho,V;PRF;1;PST,4,6
134,ntu²ts’i,stí ntuts’i,V;PRF;1;PST,4,6
135,jụ²ni,xki jụni,V;PRF;3;PST,4,6
136,nthẹ¹²,stá nthẹ,V;PRF;SG;1;PRS,4,6
137,kue¹²nt’i,da kuent’i,V;IRR;SG;3,4,6
138,tro¹²zo,gi trozo,V;IRR;SG;2,4,6
139,kät’i,ngí kät’i,V;IPFV;SG;2;PST,4,6
140,xa¹²gi,xagi,V;IPFV;SG;3;PRS,4,6
141,mfa²ʔtsi,ga mfaʔtsi,V;IRR;SG;1,4,6
142,jụʔtsi,stá jụʔtsi,V;PRF;SG;1;PRS,4,6
143,kọ²de,kọde,V;IPFV;SG;3;PRS,4,6
144,bo¹²,xkí bo,V;PRF;2;PST,4,6
145,a²fi,stá ʔñafi,V;PRF;SG;1;PRS,4,6
146,to¹²nt’i,gá tont’i,V;PFV;SG;2,4,6
147,nxuni,bi nxuni,V;PFV;SG;3,4,6
148,hñä²mba²-de²he,mí hñämbadehe,V;IPFV;SG;3;PST,4,6
149,xi²sei,gi xisei,V;IRR;SG;2,4,6
150,ọ²ʔtse,ndí ʔọʔtse,V;IPFV;SG;1;PST,4,6
151,ma²te²ne,matene,V;IPFV;SG;3;PRS,4,6
152,tsä¹²ni,xa tsäni,V;PRF;SG;3;PRS,4,6
153,pe²x-ʔyo,gá pexʔyo,V;PFV;SG;2,4,6
154,tho²ʔtsi,gá thoʔtsi,V;PFV;SG;2,4,6
155,fụ²di,gí fụdi,V;IPFV;SG;2;PRS,4,6
156,te¹²hmi,gi tehmi,V;IRR;SG;2,4,6
157,pọ¹²ts’e,stá pọts’e,V;PRF;SG;1;PRS,4,6
158,be²ntya,stá bentya,V;PRF;SG;1;PRS,4,6
159,hu²ra²-mụi,ga huramụi,V;IRR;SG;1,4,6
160,tsi²-the,gi ntsithe,V;IRR;SG;2,4,6
161,ntä¹²hmi,xa ntähmi,V;PRF;SG;3;PRS,4,6
162,ʔyọ²ke,gí ʔyọke,V;IPFV;SG;2;PRS,4,6
163,thuki,gí thuki,V;IPFV;SG;2;PRS,4,6
164,njo-ne,njone,V;IPFV;SG;3;PRS,4,6
165,ʔue²ke,ngí ʔueke,V;IPFV;SG;2;PST,4,6
166,mpu²ni,gá mpuni,V;PFV;SG;2,4,6
167,k’ẹ²ʔti,ga k’ẹʔti,V;IRR;SG;1,4,6
168,ntu²ʔti,mí ntuʔti,V;IPFV;SG;3;PST,4,6
169,ʔmẹ²di,bi ʔmẹdi,V;PFV;SG;3,4,6
170,go²ne,bi ngone,V;PFV;SG;3,4,6
171,nza²-ya,mí nzaya,V;IPFV;SG;3;PST,4,6
172,ntsọʔmi,bi ntsọʔmi,V;PFV;SG;3,4,6
173,nsu,xká nsu,V;PRF;SG;2;PRS,4,6
174,tsụ²-dẹ²nxi,ga ntsẹdẹnxi,V;IRR;SG;1,4,6
175,njua¹²ti,ga njuati,V;IRR;SG;1,4,6
176,nda²ni,da ndani,V;IRR;SG;3,4,6
177,tä¹²hä,xki dähä,V;PRF;3;PST,4,6
178,njuäni,xkí njuäni,V;PRF;2;PST,4,6
179,k’ụ²-ne,stí nk’ụne,V;PRF;1;PST,4,6
180,tu²-the,gi tuthe,V;IRR;SG;2,4,6
181,pọ²te,da pọte,V;IRR;SG;3,4,6
182,man-thä¹²hi,manthähi,V;IPFV;SG;3;PRS,4,6
183,thini,dí thini,V;IPFV;SG;1;PRS,4,6
184,ts’itsi,ts’itsi,V;IPFV;SG;3;PRS,4,6
185,ọ²ke,xki ʔyọke,V;PRF;3;PST,4,6
186,tu²ʔti,mí tuʔti,V;IPFV;SG;3;PST,4,6
187,hmäi,gá hmäi,V;PFV;SG;2,4,6
188,tsi²s-te,ga tsiste,V;IRR;SG;1,4,6
189,ʔbụ²-sẹ,ngí ʔbụsẹ,V;IPFV;SG;2;PST,4,6
190,hui¹²st’i,ngí huist’i,V;IPFV;SG;2;PST,4,6
191,mu²nts’i,bi munts’i,V;PFV;SG;3,4,6
192,pọ²n-jụ,stí mpọnjụ,V;PRF;1;PST,4,6
193,ñän-t’e²k’ei,ndí ñänt’ek’ei,V;IPFV;SG;1;PST,4,6
194,ʔbụ-hwi-tho,xká ʔbụhwitho,V;PRF;SG;2;PRS,4,6
195,hñiti,bi hñiti,V;PFV;SG;3,4,6
196,nxa²ha,gá nxaha,V;PFV;SG;2,4,6
197,ʔro¹²ti,xká ʔroti,V;PRF;SG;2;PRS,4,6
198,ntsụ²ʔtsi,stá ntsụʔtsi,V;PRF;SG;1;PRS,4,6
199,ta¹²ha,dí taha,V;IPFV;SG;1;PRS,4,6
200,ho²-du,dá hodu,V;PFV;SG;1,4,6
201,tẹ¹²-do,ga tẹdo,V;IRR;SG;1,4,6
202,ọ²ke,ndí ʔọke,V;IPFV;SG;1;PST,4,6
203,the²-sẹ¹²hẹ,gá nthesẹhẹ,V;PFV;SG;2,4,6
204,zẹ²tui,xa zẹtui,V;PRF;SG;3;PRS,4,6
205,t’i²ki,dá t’iki,V;PFV;SG;1,4,6
206,ʔue²ke,bi ʔueke,V;PFV;SG;3,4,6
207,ts’angi,xká ts’angi,V;PRF;SG;2;PRS,4,6
208,zä¹²ndi,gá zändi,V;PFV;SG;2,4,6
209,hẹ²ʔti,gi hyẹʔti,V;IRR;SG;2,4,6
210,u¹²ni,gí ʔuni,V;IPFV;SG;2;PRS,4,6
211,pọ²-hñä,da pọhñä,V;IRR;SG;3,4,6
212,k’a¹²ts’i,xki k’ats’i,V;PRF;3;PST,4,6
213,fọmi,gí fọmi,V;IPFV;SG;2;PRS,4,6
214,họ²ke,da hyọke,V;IRR;SG;3,4,6
215,mfe²ʔtse,gi mfeʔtse,V;IRR;SG;2,4,6
216,nt’o¹²xi,dí nt’oxi,V;IPFV;SG;1;PRS,4,6
217,ntọ²ts’e,mí ntọts’e,V;IPFV;SG;3;PST,4,6
218,xaʔmi,dí xaʔmi,V;IPFV;SG;1;PRS,4,6
219,ntä²mi,ndí ntämi,V;IPFV;SG;1;PST,4,6
220,nä¹²ni,ga näni,V;IRR;SG;1,4,6
221,ntu¹²ti,ntuti,V;IPFV;SG;3;PRS,4,6
222,zä¹²ndi,zändi,V;IPFV;SG;3;PRS,4,6
223,ta²gi,xki dagi,V;PRF;3;PST,4,6
224,ʔmẹ²ha,mí ʔmẹha,V;IPFV;SG;3;PST,4,6
225,họ²x-gi²ni,ndí họxgini,V;IPFV;SG;1;PST,4,6
226,ani,xká ʔyani,V;PRF;SG;2;PRS,4,6
227,a,stá ʔa,V;PRF;SG;1;PRS,4,6
228,ʔñe¹²ts’i,xká ʔñets’i,V;PRF;SG;2;PRS,4,6
229,e²kua²bi,gá ʔñëkuabi,V;PFV;SG;2,4,6
230,saki,dá saki,V;PFV;SG;1,4,6
231,yụnt’i,da yụnt’i,V;IRR;SG;3,4,6
232,ho²-te,ndí hote,V;IPFV;SG;1;PST,4,6
233,ʔna²-ʔyo,ngí ʔnaʔyo,V;IPFV;SG;2;PST,4,6
234,ntsa,dá ntsa,V;PFV;SG;1,4,6
235,fa¹²ti,xki fati,V;PRF;3;PST,4,6
236,the²-sẹ¹²hẹ,xa nthesẹhẹ,V;PRF;SG;3;PRS,4,6
237,jụki,gí jụki,V;IPFV;SG;2;PRS,4,6
238,xa²ti,ngí xati,V;IPFV;SG;2;PST,4,6
239,se²ñä,mí señä,V;IPFV;SG;3;PST,4,6
240,xä¹²ki,da xäki,V;IRR;SG;3,4,6
241,mu¹²-ndo,bi mundo,V;PFV;SG;3,4,6
242,mfụ²t’a²-ngä¹²hä,bi mfụt’angähä,V;PFV;SG;3,4,6
243,xi²ni,stí xini,V;PRF;1;PST,4,6
244,njụts’i,njụts’i,V;IPFV;SG;3;PRS,4,6
245,mpants’i,xa mpants’i,V;PRF;SG;3;PRS,4,6
246,fọ-jyä,ngí fọjyä,V;IPFV;SG;2;PST,4,6
247,hñe¹²,xki hñe,V;PRF;3;PST,4,6
248,ẹ-ʔuada,da ʔñẹʔuada,V;IRR;SG;3,4,6
249,hä²-thä,xki hñäthä,V;PRF;3;PST,4,6
250,nxaki,ndí nxaki,V;IPFV;SG;1;PST,4,6
251,po¹²nt’a²-ʔyẹ,stí pont’aʔyẹ,V;PRF;1;PST,4,6
252,pọ²ni,stí pọni,V;PRF;1;PST,4,6
253,xụ²-ʔyẹ,dí xụʔyẹ,V;IPFV;SG;1;PRS,4,6
254,ọ²t’a²-bu¹²hla,ʔọt’abuhla,V;IPFV;SG;3;PRS,4,6
255,tso¹²,da zo,V;IRR;SG;3,4,6
256,hä¹²ts’i,ndí häts’i,V;IPFV;SG;1;PST,4,6
257,nthọ²ge,ga nthọge,V;IRR;SG;1,4,6
258,mpụ¹²ngi,stá mpụngi,V;PRF;SG;1;PRS,4,6
259,kọni,stí kọni,V;PRF;1;PST,4,6
260,tä¹²hä,gí tähä,V;IPFV;SG;2;PRS,4,6
261,nta²ni,bi ntani,V;PFV;SG;3,4,6
262,kä²ni,xki käni,V;PRF;3;PST,4,6
263,fọge,bi fọge,V;PFV;SG;3,4,6
264,e²h-ya,mí ʔëhya,V;IPFV;SG;3;PST,4,6
265,tu²ki,da tuki,V;IRR;SG;3,4,6
266,ntsa¹²-ʔri²hi,stá ntsaʔrihi,V;PRF;SG;1;PRS,4,6
267,fụi,dí fụi,V;IPFV;SG;1;PRS,4,6
268,ʔñụ²ʔti,ʔñụʔti,V;IPFV;SG;3;PRS,4,6
269,tsụ¹²ti,dí tsụti,V;IPFV;SG;1;PRS,4,6
270,su,dí su,V;IPFV;SG;1;PRS,4,6
271,huʔtsi,mí hüʔtsi,V;IPFV;SG;3;PST,4,6
272,hmihi,ngí hmihi,V;IPFV;SG;2;PST,4,6
273,te²st’i,test’i,V;IPFV;SG;3;PRS,4,6
274,tha²ha,thaha,V;IPFV;SG;3;PRS,4,6
275,tụhụ,tụhụ,V;IPFV;SG;3;PRS,4,6
276,njuäni,gí njuäni,V;IPFV;SG;2;PRS,4,6
277,nda²ni,xa ndani,V;PRF;SG;3;PRS,4,6
278,pa¹²ts’i,xkí pats’i,V;PRF;2;PST,4,6
279,xụ²hmi,bi xụhmi,V;PFV;SG;3,4,6
280,tsapi,gí tsapi,V;IPFV;SG;2;PRS,4,6
281,ʔñe-mei,da ʔñemei,V;IRR;SG;3,4,6
282,ọni,stá ʔọni,V;PRF;SG;1;PRS,4,6
283,pede,xkí pede,V;PRF;2;PST,4,6
284,tu²ʔti,stí tuʔti,V;PRF;1;PST,4,6
285,ja¹²-bụ,jabụ,V;IPFV;SG;3;PRS,4,6
286,pa¹²nt’i,xkí pant’i,V;PRF;2;PST,4,6
287,ʔñä¹²ngi,gí ʔñängi,V;IPFV;SG;2;PRS,4,6
288,be²n-sẹ,gá bensẹ,V;PFV;SG;2,4,6
289,past’i,ndí past’i,V;IPFV;SG;1;PST,4,6
290,tsọ²họ,dá tsọhọ,V;PFV;SG;1,4,6
291,ʔña¹²-thä,stá ʔñathä,V;PRF;SG;1;PRS,4,6
292,tsa²-ya,ngí tsaya,V;IPFV;SG;2;PST,4,6
293,ve²nga,da venga,V;IRR;SG;3,4,6
294,mä¹²x-ʔo,gi mäxʔo,V;IRR;SG;2,4,6
295,do²-ʔyẹ,stá ndoʔyẹ,V;PRF;SG;1;PRS,4,6
296,tsa¹²-ya,xká tsaya,V;PRF;SG;2;PRS,4,6
297,pẹfi,ngí pẹfi,V;IPFV;SG;2;PST,4,6
298,ʔba²tä²-hmi,bi ʔbatähmi,V;PFV;SG;3,4,6
299,ọ²ʔtse,ga ʔọʔtse,V;IRR;SG;1,4,6
300,ʔmaʔma-nza¹²ya,ndí ʔmaʔmanzaya,V;IPFV;SG;1;PST,4,6
301,họ²,xki họ,V;PRF;3;PST,4,6
302,ho²pi,dá hopi,V;PFV;SG;1,4,6
303,bo¹²,stá bo,V;PRF;SG;1;PRS,4,6
304,nai,ngí nai,V;IPFV;SG;2;PST,4,6
305,hẹ²hni,ndí hẹhni,V;IPFV;SG;1;PST,4,6
306,puʔti,puʔti,V;IPFV;SG;3;PRS,4,6
307,fonts’i,ngí fonts’i,V;IPFV;SG;2;PST,4,6
308,tẹ²t’i,dí tẹt’i,V;IPFV;SG;1;PRS,4,6
309,tẹ¹²t’i,xki tẹt’i,V;PRF;3;PST,4,6
310,ʔñe²-ñä,dí ʔñeñä,V;IPFV;SG;1;PRS,4,6
311,họts’e,xkí họts’e,V;PRF;2;PST,4,6
312,ʔmẹgo,gi ʔmẹgo,V;IRR;SG;2,4,6
313,xe²ʔmi,bi xeʔmi,V;PFV;SG;3,4,6
314,họts’e,xa họts’e,V;PRF;SG;3;PRS,4,6
315,njuäni,ngí njuäni,V;IPFV;SG;2;PST,4,6
316,i¹²ni,ga ʔini,V;IRR;SG;1,4,6
317,ʔñọt’e,ga ʔñọt’e,V;IRR;SG;1,4,6
318,ʔui²-thä,xkí ʔuïthä,V;PRF;2;PST,4,6
319,ñä²-hñu,xká ñähñu,V;PRF;SG;2;PRS,4,6
320,hụst’i,ngí hụst’i,V;IPFV;SG;2;PST,4,6
321,ti¹²ts’i,tits’i,V;IPFV;SG;3;PRS,4,6
322,tsu¹²st’i,da tsust’i,V;IRR;SG;3,4,6
323,ti¹²hi,xki ntihi,V;PRF;3;PST,4,6
324,ʔñụ²-tsa,bi ʔñụtsa,V;PFV;SG;3,4,6
325,họts’e,mí họts’e,V;IPFV;SG;3;PST,4,6
326,mpä²hi,dí mpähi,V;IPFV;SG;1;PRS,4,6
327,ʔuẹʔmi,xa ʔuẹʔmi,V;PRF;SG;3;PRS,4,6
328,nxändi,mí nxändi,V;IPFV;SG;3;PST,4,6
329,mbu²ku,gi mbuku,V;IRR;SG;2,4,6
330,nts’aʔmi,da nts’aʔmi,V;IRR;SG;3,4,6
331,bọ²-da,ndí bọda,V;IPFV;SG;1;PST,4,6
332,fẹ²ta²-te,xki mfẹtate,V;PRF;3;PST,4,6
333,e¹²nthi,stí ʔenthi,V;PRF;1;PST,4,6
334,ndä²x-jua,xki ndäxjua,V;PRF;3;PST,4,6
335,fụ²di,xkí fụdi,V;PRF;2;PST,4,6
336,e²he,dí ʔëhe,V;IPFV;SG;1;PRS,4,6
337,tsu,xa zu,V;PRF;SG;3;PRS,4,6
338,ẹ²te,gí ʔẹte,V;IPFV;SG;2;PRS,4,6
339,tä¹²hä,gá tähä,V;PFV;SG;2,4,6
340,kuete,kuete,V;IPFV;SG;3;PRS,4,6
341,oʔtsi,bi ʔoʔtsi,V;PFV;SG;3,4,6
342,mpi²di,da mpidi,V;IRR;SG;3,4,6
343,sụ¹²ni,gá sụni,V;PFV;SG;2,4,6
344,foʔtsi,stá foʔtsi,V;PRF;SG;1;PRS,4,6
345,nxani,gí nxani,V;IPFV;SG;2;PRS,4,6
346,k’a¹²ts’i,mí k’ats’i,V;IPFV;SG;3;PST,4,6
347,nts’o²ʔmi,bi nts’oʔmi,V;PFV;SG;3,4,6
348,ʔbẹt’i,xkí ʔbẹt’i,V;PRF;2;PST,4,6
349,pumfri,xki pumfri,V;PRF;3;PST,4,6
350,huẹ¹²ts’i,ga huẹts’i,V;IRR;SG;1,4,6
351,kọ²de,gí kọde,V;IPFV;SG;2;PRS,4,6
352,pä²nts’a²-hai,bi pänts’ahai,V;PFV;SG;3,4,6
353,tsu,ngí tsu,V;IPFV;SG;2;PST,4,6
354,pats’i,gí pats’i,V;IPFV;SG;2;PRS,4,6
355,pa¹²t’i,da pat’i,V;IRR;SG;3,4,6
356,hwä²ki,dí hwäki,V;IPFV;SG;1;PRS,4,6
357,ʔbatbi,gá ʔbatbi,V;PFV;SG;2,4,6
358,ts’angi,da ts’angi,V;IRR;SG;3,4,6
359,ntohni,ndí ntohni,V;IPFV;SG;1;PST,4,6
360,k’ẹ²-suni,bi nk’ẹsuni,V;PFV;SG;3,4,6
361,tẹ¹²hẹ,ndí tẹhẹ,V;IPFV;SG;1;PST,4,6
362,nzäi,nzäi,V;IPFV;SG;3;PRS,4,6
363,ja¹²-da¹²da,xa jadada,V;PRF;SG;3;PRS,4,6
364,nts’oki,ndí nts’oki,V;IPFV;SG;1;PST,4,6
365,họ²x-gi²ni,họxgini,V;IPFV;SG;3;PRS,4,6
366,kụ²t’i,kụt’i,V;IPFV;SG;3;PRS,4,6
367,ẹ²nts’a²-pa,ʔẹnts’apa,V;IPFV;SG;3;PRS,4,6
368,kä²ʔmi,käʔmi,V;IPFV;SG;3;PRS,4,6
369,k’ụ²ts’i,da k’ụts’i,V;IRR;SG;3,4,6
370,tsa¹²ha,da tsaha,V;IRR;SG;3,4,6
371,ue²n-gade²he,xká uengadehe,V;PRF;SG;2;PRS,4,6
372,naʔti,xa naʔti,V;PRF;SG;3;PRS,4,6
373,k’oʔm-nxä¹²t’ä,xká nk’oʔmnxät’ä,V;PRF;SG;2;PRS,4,6
374,japi,xa japi,V;PRF;SG;3;PRS,4,6
375,te¹²ts’e,bi tets’e,V;PFV;SG;3,4,6
376,ẹni,mí ʔẹni,V;IPFV;SG;3;PST,4,6
377,thoki,gá thoki,V;PFV;SG;2,4,6
378,xọni,xọni,V;IPFV;SG;3;PRS,4,6
379,eni,da ʔeni,V;IRR;SG;3,4,6
380,ju²x-huä¹²hi,stí juxhuähi,V;PRF;1;PST,4,6
381,pẹ²ʔsfi,xká pẹʔsfi,V;PRF;SG;2;PRS,4,6
382,dụ²hụ,stí dụhụ,V;PRF;1;PST,4,6
383,fa²s-te,gá mfaste,V;PFV;SG;2,4,6
384,paki,ndí paki,V;IPFV;SG;1;PST,4,6
385,hñu-xui,gi hñuxui,V;IRR;SG;2,4,6
386,pẹ¹²hi,xki pẹhi,V;PRF;3;PST,4,6
387,hahni,xkí hyahni,V;PRF;2;PST,4,6
388,tọ¹²ke,stá tọke,V;PRF;SG;1;PRS,4,6
389,ʔmaʔma-ts’ụtbi,mí ʔmaʔmats’ụtbi,V;IPFV;SG;3;PST,4,6
390,ʔñụhwi,gá ʔñụhwi,V;PFV;SG;2,4,6
391,fe¹²st’e,xkí fest’e,V;PRF;2;PST,4,6
392,a²xa²-hai,xa ʔaxahai,V;PRF;SG;3;PRS,4,6
393,jua²-sẹ¹²hẹ,mí juasẹhẹ,V;IPFV;SG;3;PST,4,6
394,ne²-ʔñu,dá neʔñu,V;PFV;SG;1,4,6
