,lemma,form,tags,family,language
20,n⁵ndyòʔ¹yʔon³⁵ n⁵ntkweʔ³,ki³ndyo³yʔɔn⁵³n⁵ntkwʔɛ³,V;SBJV;SG;1,4,1
21,n⁵ndí⁵hnda³,n⁵ngo³ndí⁵hnda³,V;PROG;SG;3;FUT,4,1
22,n⁵nduíʔ⁵,tui⁵³,V;PFV;SG;1;PST,4,1
23,n⁵ndyiaʔ³⁵ na³bìʔ¹,ʔ⁵ndyiaʔ³⁵na³bìʔ¹,V;IPFV;SG;3;PRS,4,1
24,n⁵ndiù¹,to³tiù¹,V;PROG;SG;3;PST,4,1
25,n⁵ndʔuiʔ³⁵,ko³tʔuiʔ³⁵ʔu³,V;IPFV;SG;2;PRS,4,1
26,n⁵nduìʔ¹ nioʔ³⁴,n⁵nduìʔ¹nioʔ³⁴,V;IRR;SG;3;FUT,4,1
27,n⁵ndí⁵beʔ¹²tzʔon³,to³ndí⁵beʔ¹²tzônʔ³¹,V;PROG;SG;2;PST,4,1
28,n⁵nduìʔ¹tkóʔ⁵,to³nduìʔ¹tkóʔ⁵én⁵,V;PROG;SG;3;PST,4,1
29,n⁵ndí⁵kí⁵nduàʔ¹,kwí⁵kí⁵nduàʔ¹ha³,V;SBJV;SG;1,4,1
30,n⁵ndí⁵neʔ¹²,to³ndí⁵nê³¹,V;PROG;PL;1+EXCL;PST,4,1
31,n⁵ndí⁵yà¹tzʔan⁵³,yà¹tzʔan⁵³ʔu³,V;IPFV;SG;2;PRS,4,1
32,n⁵ndí⁵mioʔ¹²,kwí⁵miô³¹,V;SBJV;PL;1+EXCL,4,1
33,n⁵nchhe³,to³nchhɛ³⁴,V;PROG;PL;1+INCL;PST,4,1
34,n⁵ndí⁵tʔoàn¹ ntzkwí⁵,tʔoàn¹ntzkwí⁵,V;IPFV;SG;3;PRS,4,1
35,n⁵ndí⁵xʔ,to³ndí⁵nkʔén⁵há⁵á⁵,V;PROG;PL;1+INCL;PST,4,1
36,n⁵ndí⁵ñèʔ¹ kó⁵ko³,kwí⁵ñèʔ¹kí⁵màʔ¹kɔ³,V;SBJV;SG;1,4,1
37,n⁵ndí⁵yú⁵,kwí⁵yú⁵ha³,V;SBJV;SG;1,4,1
38,n⁵ndí⁵tzha³ xken³,n⁵ngo³ndí⁵tzha³nkên³¹,V;PROG;PL;1+EXCL;FUT,4,1
39,n⁵ndí⁵bìʔ¹nchhi³⁵,kwí⁵bìʔ¹nchhi⁵³,V;SBJV;SG;1,4,1
40,n⁵ndí⁵ñèʔ¹ki³chiuʔ³⁵,n⁵ngo³ndí⁵ñèʔ¹ki³chiuʔ³⁵,V;PROG;SG;3;FUT,4,1
41,n⁵ndyio³xhò¹,tyio³xhò¹,V;PFV;SG;3;PST,4,1
42,n⁵ndí⁵nké⁵ ndʔɔ³,kwí⁵nké⁵nduɛ³⁵é⁵,V;SBJV;PL;1+INCL,4,1
43,n⁵ndí⁵kì¹ʔuà¹,n⁵ngo³ndí⁵kì¹ʔuà¹há⁵á⁵,V;PROG;PL;1+INCL;FUT,4,1
44,n⁵ndí⁵ncheʔ³⁴,n⁵ngo³ndí⁵ncheʔ³⁴há⁵á⁵,V;PROG;PL;1+INCL;FUT,4,1
45,n⁵ndí⁵tyèn¹,ki³tyèn¹ʔu³,V;SBJV;SG;2,4,1
46,m⁵mà¹,n⁵ngo³mà¹,V;PROG;SG;3;FUT,4,1
47,n⁵ndyionʔ³⁵tzʔon³,ki³tyionʔ³⁵tzônʔ³¹,V;SBJV;SG;2,4,1
48,n⁵ndí⁵ñèʔ¹ ki³tzí⁵hnó⁵,n⁵ngo³ndí⁵ñèʔ¹ki³nàʔ¹hnɔ⁵ón⁵,V;PROG;PL;1+INCL;FUT,4,1
49,n⁵ndyo³ndyi³⁴,n⁵ngo³ndyòʔ¹ndyî³¹,V;PROG;PL;1+EXCL;FUT,4,1
50,n⁵na³ba³ndyè¹,n⁵na³baʔ¹²ndyèʔ¹,V;IRR;SG;2;FUT,4,1
51,n⁵ndyion³ànʔ¹ntkóʔ⁵,n⁵ngo³tyion³ànʔ¹ntkóʔ⁵hâ³¹,V;PROG;PL;1+EXCL;FUT,4,1
52,n⁵ndyion³than³ xken³,n⁵ngo³tyiôn³¹nthan³nkên³¹,V;PROG;PL;1+EXCL;FUT,4,1
53,n⁵nduí⁵yà¹,n⁵nduí⁵yà¹há⁵á⁵,V;IRR;PL;1+INCL;FUT,4,1
54,n⁵ndui³⁴,ko³ndui³⁴ha³,V;IPFV;SG;1;PRS,4,1
55,n⁵ndí⁵hndaʔ⁵³ xken³,bá⁵ndí⁵hndaʔ⁵³xkènʔ¹,V;IPFV;SG;2;PRS,4,1
56,n⁵ndyò¹n⁵ntkweʔ³,tyi³nkiɔ³⁴n⁵ntkwʔɛ³⁴,V;PFV;PL;1+INCL;PST,4,1
57,n⁵nchui³nʔo⁵³,ʔ⁵chui³nʔo⁵³,V;IPFV;SG;3;PRS,4,1
58,n⁵né⁵,ko³né⁵én⁵,V;IPFV;SG;3;PRS,4,1
59,n⁵ndyiaʔ³⁵bʔi³⁵,to³hndyʔia¹²bhe³⁵oʔ³,V;PROG;PL;3;PST,4,1
60,n⁵ndí⁵ncheʔ³⁴,n⁵ndí⁵ncheʔ³⁴én⁵,V;IRR;SG;3;FUT,4,1
61,n⁵nduèʔ¹,n⁵nduèʔ¹én⁵,V;IRR;SG;3;FUT,4,1
62,n⁵ndí⁵ñèʔ¹ kwé⁵,tí⁵ñèʔ¹kweʔ⁵³,V;PFV;SG;2;PST,4,1
63,n⁵ndí⁵bʔiʔ³⁵ tzʔon³,bʔiʔ³⁵nʔo³oʔ³,V;IPFV;PL;3;PRS,4,1
64,n⁵hndɛ³⁵,hndɛ⁵³,V;PFV;SG;1;PST,4,1
65,n⁵ndí⁵biʔ¹²,n⁵ndí⁵biʔ¹²,V;IRR;SG;3;FUT,4,1
66,n⁵ndí⁵ ʔ⁵hndíʔ⁵tzʔon³,ʔ⁵hndíʔ⁵nʔɔ³⁴,V;IPFV;PL;1+INCL;PRS,4,1
67,n⁵ntyho³,to³kí³ntyhɔ⁵³,V;PROG;SG;1;PST,4,1
68,n⁵ndí⁵ndyiaʔ⁵³tzʔon³,to³ndí⁵ndyiaʔ⁵³tzʔon³,V;PROG;SG;3;PST,4,1
69,n⁵ndioʔ³⁵,n⁵ngo³ndiɔʔ⁵³ɔ³,V;PROG;SG;1;FUT,4,1
70,n⁵ndyio³ hnʔá⁵,ki³tyiô³¹hnʔá⁵,V;SBJV;PL;1+EXCL,4,1
71,n⁵ndí⁵kí⁵ʔmaʔ³⁴,n⁵ndí⁵kí⁵ʔmaʔ³⁴ha³,V;IRR;SG;1;FUT,4,1
72,n⁵nduèʔ¹,ko³tuèʔ¹ha³,V;IPFV;SG;1;PRS,4,1
73,n⁵ndyio³ chkiá⁵,n⁵ndyiô³¹chkiá⁵,V;IRR;PL;1+EXCL;FUT,4,1
74,n⁵ndí⁵kí⁵ʔmaʔ³⁴,to³ndí⁵kí⁵ʔmaʔ³⁴há⁵á⁵,V;PROG;PL;1+INCL;PST,4,1
75,n⁵ndyio³ndá⁵,to³tyio³oʔ³ndá⁵,V;PROG;PL;3;PST,4,1
76,n⁵ndí⁵tykiaʔ¹²,to³ndí⁵tykʔia¹²,V;PROG;SG;1;PST,4,1
77,n⁵ndí⁵tyà¹,n⁵ngo³ndí⁵tyà¹ha³,V;PROG;SG;1;FUT,4,1
78,n⁵ndí⁵saʔ¹²,tí⁵sʔa¹²á⁵,V;PFV;PL;1+INCL;PST,4,1
79,n⁵ndoʔ³bìʔ¹,n⁵ngo³hndɔʔ¹²bʔi¹²,V;PROG;PL;1+INCL;FUT,4,1
80,n⁵ndiù¹,n⁵ngo³tiû³¹u³,V;PROG;SG;1;FUT,4,1
81,n⁵ndyòʔ¹yʔon³⁵,ki³ndyo³yʔɔn¹²,V;SBJV;PL;1+INCL,4,1
82,n⁵ndí⁵chen³ ʔndyó⁵,bá⁵ndí⁵chen³hndyuê³¹,V;IPFV;PL;1+EXCL;PRS,4,1
83,n⁵ndyʔuè¹,ko³tyʔuè¹hâ³¹,V;IPFV;PL;1+EXCL;PRS,4,1
84,n⁵ndí⁵yú⁵,n⁵ngo³ndí⁵yú⁵ʔu³,V;PROG;SG;2;FUT,4,1
85,n⁵ndí⁵nchênʔ³¹,to³ndí⁵nchênʔ³¹ʔu³,V;PROG;SG;2;PST,4,1
86,n⁵ndyiaʔ³⁵ na³bìʔ¹,to³ndyʔia⁵³na³bìʔ¹,V;PROG;SG;1;PST,4,1
87,n⁵ndí⁵nchkénʔ⁵,to³ndí⁵ntykɛn¹²én⁵,V;PROG;PL;1+INCL;PST,4,1
88,n⁵ndí⁵chhu⁵³,kwí⁵chhu⁵³ha³,V;SBJV;SG;1,4,1
89,n⁵ndyuʔ³⁵,hndyuʔ³⁵,V;PFV;SG;3;PST,4,1
90,n⁵ndí⁵ʔndáʔ⁵nchhi³⁵,n⁵ngo³ndí⁵ʔndáʔ⁵ngiô³¹,V;PROG;PL;1+EXCL;FUT,4,1
91,n⁵ndí⁵hi⁵³ba³⁵,to³ndí⁵hi⁵³me³hâ³¹,V;PROG;PL;1+EXCL;PST,4,1
92,n⁵ndí⁵hnda³,ndâ³¹,V;IPFV;PL;1+EXCL;PRS,4,1
93,n⁵ndí⁵baʔ³tʔeò¹ba³⁵,baʔ³tʔeò¹ba³⁵ha³,V;IPFV;SG;1;PRS,4,1
94,n⁵ndoàn¹,toàn¹hâ³¹,V;PFV;PL;1+EXCL;PST,4,1
95,n⁵ndí⁵ki³nchʔà¹,nchʔà¹ha³,V;IPFV;SG;1;PRS,4,1
96,n⁵ndí⁵bìʔ¹tza³⁴,n⁵ngo³ndí⁵bìʔ¹nda³⁴oʔ³,V;PROG;PL;3;FUT,4,1
97,n⁵nduí⁵tyʔo³⁵,to³nduí⁵tyʔo³⁵ʔu³,V;PROG;SG;2;PST,4,1
98,n⁵ndí⁵ntkónʔ⁵,kwí⁵ntkɔn⁵ɔn⁵,V;SBJV;PL;1+INCL,4,1
99,n⁵ndí⁵hndye³ká⁵,to³ndí⁵hndye³kʔâ³¹,V;PROG;PL;1+EXCL;PST,4,1
100,n⁵ndyiaʔ³⁵ndaʔ³,ko³hndyʔia¹²ndaʔ³oʔ³,V;IPFV;PL;3;PRS,4,1
101,n⁵ndí⁵hnáʔ⁵,kwí⁵hnʔa⁵³,V;SBJV;SG;1,4,1
102,n⁵ndí⁵biʔ¹²,kwí⁵bʔi¹²í⁵,V;SBJV;PL;1+INCL,4,1
103,n⁵ndí⁵kí⁵chì¹,n⁵ndí⁵kí⁵chì¹hâ³¹,V;IRR;PL;1+EXCL;FUT,4,1
104,n⁵na³ki³ntyha³,ki³na³ki⁵ntyha⁵³,V;SBJV;SG;1,4,1
105,n⁵ndí⁵só⁵ʔndyó⁵,n⁵ngo³ndí⁵só⁵hndyuê³¹,V;PROG;PL;1+EXCL;FUT,4,1
106,n⁵ndí⁵tye³tʔoàn¹,n⁵ngo³ndí⁵tyè¹tʔoàn¹oʔ³,V;PROG;PL;3;FUT,4,1
107,n⁵ndí⁵hmeʔ³⁴,kwí⁵hmeʔ³⁴há⁵á⁵,V;SBJV;PL;1+INCL,4,1
108,n⁵ndí⁵nchênʔ³¹,tí⁵nchênʔ³¹ha³,V;PFV;SG;1;PST,4,1
109,n⁵ndʔiò¹tzʔon³,ki³tʔiò¹tzʔon³,V;SBJV;SG;3,4,1
110,n⁵ndí⁵kwe³,tí⁵kwe³én⁵,V;PFV;SG;3;PST,4,1
111,n⁵ndí⁵chen³ ʔndyó⁵,n⁵ndí⁵chen³hndyué⁵oʔ³,V;IRR;PL;3;FUT,4,1
112,n⁵ndí⁵xʔ,kwí⁵xʔén⁵ʔu³,V;SBJV;SG;2,4,1
113,n⁵ndʔue³n⁵no³,to³ndʔue³n⁵no³,V;PROG;SG;3;PST,4,1
114,n⁵ndí⁵khéʔ⁵,kwí⁵khɛ⁵³,V;SBJV;SG;1,4,1
115,n⁵ndoʔ³,ma³ndɔʔ⁵³ɔ³,V;IPFV;SG;1;PRS,4,1
116,n⁵ndyʔui⁵³,ki³tyʔui⁵³ha³,V;SBJV;SG;1,4,1
117,n⁵ndʔiò¹tzʔon³,tʔiò¹tzʔon³,V;PFV;SG;3;PST,4,1
118,n⁵ndí⁵tzàʔ¹,kwí⁵tzàʔ¹én⁵,V;SBJV;SG;3,4,1
119,n⁵ndí⁵na³nkoʔ³⁴,to³ndí⁵na³nkoʔ³⁴ʔo³,V;PROG;PL;3;PST,4,1
120,n⁵ndí⁵tyèn¹,ki³tyèn¹hâ³¹,V;SBJV;PL;1+EXCL,4,1
121,n⁵ndí⁵ñèʔ¹ kó⁵ko³,to³ndí⁵ñèʔ¹kí⁵màʔ¹kɔ³,V;PROG;SG;1;PST,4,1
122,n⁵ndí⁵baʔ³tʔeò¹ba³⁵,n⁵ndí⁵baʔ³tʔeò¹ba³⁵ha³,V;IRR;SG;1;FUT,4,1
123,n⁵nduí⁵yà¹,n⁵nduí⁵yà¹ʔo³,V;IRR;PL;3;FUT,4,1
124,n⁵ndí⁵tʔoàn¹,n⁵ngo³ndí⁵tʔoàn¹én⁵,V;PROG;SG;3;FUT,4,1
125,n⁵ndí⁵ntkoʔ³⁴,tí⁵ntkô³¹,V;PFV;PL;1+EXCL;PST,4,1
126,n⁵ndɛʔ³⁵,ʔ⁵hndàʔ¹,V;PFV;SG;2;PST,4,1
127,n⁵ndí⁵ ʔ⁵tzaʔ³⁴,tí⁵ʔ⁵tzâ³¹,V;PFV;PL;1+EXCL;PST,4,1
128,n⁵ndí⁵saʔ¹²,tí⁵saʔ¹²,V;PFV;SG;3;PST,4,1
129,n⁵ndʔue³,n⁵hndʔuê³¹,V;IRR;PL;1+EXCL;FUT,4,1
130,n⁵nduìʔ¹xhèn¹,ko³nduìʔ¹xhèn¹hâ³¹,V;IPFV;PL;1+EXCL;PRS,4,1
131,n⁵ndí⁵bìʔ¹ngʔe³⁵,bìʔ¹ngʔe³⁵,V;IPFV;SG;3;PRS,4,1
132,n⁵ndyo³ndyi³⁴,ko³ndyòʔ¹ndyî³¹,V;IPFV;PL;1+EXCL;PRS,4,1
133,n⁵ndyio³ xú⁵,ko³tyio³ʔo³xú⁵,V;IPFV;PL;3;PRS,4,1
134,n⁵ndʔiò¹tzʔon³,n⁵ngo³tʔiò¹tzônʔ³¹,V;PROG;SG;2;FUT,4,1
135,n⁵ndí⁵chhu⁵³,ko³ndí⁵chhu⁵³hâ³¹,V;IPFV;PL;1+EXCL;PRS,4,1
136,n⁵ngwa³nkheʔ³⁵,n⁵ngo³bá⁵nkhêʔ³¹,V;PROG;SG;2;FUT,4,1
137,n⁵ndʔuà¹,ki³tʔuà¹ha³,V;SBJV;SG;1,4,1
138,n⁵ndí⁵tyèn¹,tyèn¹ha³,V;IPFV;SG;1;PRS,4,1
139,n⁵hndɛ³⁵,ki³hndɛ³⁵é⁵,V;SBJV;PL;1+INCL,4,1
140,n⁵ndí⁵hmeʔ³,bá⁵ndí⁵hmeʔ³hâ³¹,V;IPFV;PL;1+EXCL;PRS,4,1
141,n⁵nda³hñʔo¹²,ki³ndâ³¹hñʔo¹²,V;SBJV;PL;1+EXCL,4,1
142,n⁵ndyeʔ¹²tzʔon³,n⁵ngo³ndyeʔ¹²tzʔon³,V;PROG;SG;3;FUT,4,1
143,n⁵ndí⁵xhénʔ⁵,kwí⁵xhênʔ³¹,V;SBJV;SG;2,4,1
144,n⁵ndí⁵tenʔ³⁴,kwí⁵tɛn³,V;SBJV;SG;1,4,1
145,n⁵ndí⁵bʔi³⁵,n⁵ndí⁵bhe³⁵oʔ³,V;IRR;PL;3;FUT,4,1
146,n⁵ndí⁵nchkóʔ⁵,n⁵ngo³ndí⁵nchkʔô³¹,V;PROG;PL;1+EXCL;FUT,4,1
147,n⁵ndí⁵ ki³ndyaʔ³ nchhi⁵³,n⁵ngo³ndí⁵ki³ndyaʔ³ngiô³¹,V;PROG;PL;1+EXCL;FUT,4,1
148,n⁵ndí⁵hndoʔ³⁴,to³ndí⁵hndô³¹,V;PROG;PL;1+EXCL;PST,4,1
149,m⁵mèʔ¹ndàʔ¹,to³tʔoen³⁴ndàʔ¹,V;PROG;PL;1+INCL;PST,4,1
150,n⁵ngá⁵kwa³ngio³,n⁵ntzá⁵kwàʔ¹ngiô³¹,V;IRR;PL;1+EXCL;FUT,4,1
151,n⁵ndyiaʔ³⁵ na³bìʔ¹,to³hndyʔiá⁵á⁵na³bìʔ¹,V;PROG;PL;1+INCL;PST,4,1
152,n⁵ndɛ³⁴,hndɛ³⁴hâ³¹,V;PFV;PL;1+EXCL;PST,4,1
153,n⁵ndí⁵chhóʔ⁵tzʔon³,to³ndí⁵chhóʔ⁵tzʔon³,V;PROG;SG;3;PST,4,1
154,n⁵ndí⁵biʔ¹²,tí⁵bʔî³¹,V;PFV;PL;1+EXCL;PST,4,1
155,n⁵nduìʔ¹xʔon⁵³,ko³nduiʔ³ngʔon⁵³há⁵á⁵,V;IPFV;PL;1+INCL;PRS,4,1
156,n⁵nde³hndí⁵,tèʔ¹hndí⁵í⁵,V;PFV;PL;1+INCL;PST,4,1
157,n⁵ndyiʔ³⁴,tóʔ⁵há⁵á⁵,V;IPFV;PL;1+INCL;PRS,4,1
158,n⁵ndí⁵tzhaʔ⁵³xken³,n⁵ngo³ndí⁵tzhaʔ⁵³nkên³¹,V;PROG;PL;1+EXCL;FUT,4,1
159,n⁵ndyio³ndá⁵,n⁵ndyio³oʔ³ndá⁵,V;IRR;PL;3;FUT,4,1
160,n⁵ndí⁵bìʔ¹ngʔe³⁵,to³ndí⁵bìʔ¹ngʔɛ¹²,V;PROG;PL;1+INCL;PST,4,1
161,n⁵ndí⁵ñèʔ¹ kó⁵ko³,to³ndí⁵ñèʔ¹ki³to³nkɔ³⁴,V;PROG;PL;1+INCL;PST,4,1
162,n⁵ndyui³⁵,ma³ndyui⁵³,V;IPFV;SG;1;PRS,4,1
163,n⁵ndí⁵xhwànʔ¹,kwí⁵xhwànʔ¹ʔo³,V;SBJV;PL;3,4,1
164,n⁵ndyion³hndyè¹n⁵no³,ma³tyiɔn⁵³hndyè¹nɔ⁵³,V;IPFV;SG;1;PRS,4,1
165,n⁵ndí⁵tʔeó⁵,tí⁵tʔeó⁵há⁵á⁵,V;PFV;PL;1+INCL;PST,4,1
166,n⁵ndí⁵hnda³pi³là¹,to³ndí⁵nda³pi³là¹oʔ³,V;PROG;PL;3;PST,4,1
167,n⁵ndí⁵na³nkoʔ³⁴tzʔon³,n⁵ngo³ndí⁵na³nkoʔ³⁴nʔo³oʔ³,V;PROG;PL;3;FUT,4,1
168,n⁵ndí⁵kí⁵lʔɛ⁵,n⁵ngo³ndí⁵kï⁵lʔɛ⁵ʔu³,V;PROG;SG;2;FUT,4,1
169,n⁵ndyionʔ³⁵tzʔon³,tyionʔ³⁵nʔô³¹,V;PFV;PL;1+EXCL;PST,4,1
170,n⁵ndyiʔ³⁴,to³ki³ndyiʔ³⁴,V;PROG;SG;3;PST,4,1
171,n⁵ndí⁵ki³ncho³n⁵no³,tí⁵ki³ncho³n⁵no³,V;PFV;SG;3;PST,4,1
172,n⁵ndí⁵ki³ncho³n⁵no³,to³ndí⁵ki³ncho³noʔ⁵³,V;PROG;SG;2;PST,4,1
173,n⁵ndyui³⁵,hndyui³⁵,V;PFV;SG;3;PST,4,1
174,n⁵ndí⁵yú⁵,kwí⁵yú⁵há⁵á⁵,V;SBJV;PL;1+INCL,4,1
175,n⁵ndyio³tzʔon⁵³ naʔ³,n⁵ndyiɔ⁵³tzʔon⁵³naʔ³,V;IRR;SG;1;FUT,4,1
176,n⁵ndí⁵chhu⁵³,n⁵ndí⁵chhu⁵³én⁵,V;IRR;SG;3;FUT,4,1
177,n⁵ndí⁵kí⁵ ʔiónʔ⁵ ndìʔ¹nʔo³,to³ndí⁵kí⁵ʔiónʔ⁵ndìʔ¹nʔo³,V;PROG;SG;1;PST,4,1
178,n⁵ndí⁵tzanʔ⁵,tí⁵tzanʔ³én⁵,V;PFV;SG;3;PST,4,1
179,n⁵ndí⁵ndyiaʔ⁵³tzʔon³,to³ndí⁵ndyiaʔ⁵³nʔô³¹,V;PROG;PL;1+EXCL;PST,4,1
180,n⁵ndí⁵hndye³ká⁵,bá⁵ndí⁵hndye³kʔa¹²,V;IPFV;PL;1+INCL;PRS,4,1
181,n⁵ndí⁵ ki³ndyaʔ³ nchhi⁵³,tí⁵ki³ndyaʔ³nchhi⁵³,V;PFV;SG;3;PST,4,1
182,n⁵ndí⁵bi³⁴ nthan³ʔndyó⁵,kwí⁵bi³⁴nthan³ʔndyó⁵,V;SBJV;SG;3,4,1
183,n⁵ndui¹²só⁵ xken³,tui¹²só⁵nkên³¹,V;PFV;PL;1+EXCL;PST,4,1
184,n⁵ndo³ndɛ³⁴,n⁵ndòʔ¹ndê³¹,V;IRR;PL;1+EXCL;FUT,4,1
185,n⁵ndí⁵hndʔuè¹,kwí⁵hndʔuè¹én⁵,V;SBJV;SG;3,4,1
186,n⁵ndí⁵thanʔ³⁴,kwí⁵thanʔ³⁴,V;SBJV;SG;3,4,1
187,n⁵ndyo³tzʔa³⁵,hndyòʔ¹tzʔá³⁵á⁵,V;PFV;PL;1+INCL;PST,4,1
188,n⁵ndʔɛʔ¹²,n⁵ngo³tʔɛʔ¹²ha³,V;PROG;SG;1;FUT,4,1
189,n⁵ndyi³⁵yà¹,ko³ndyɛ¹²ya¹²,V;IPFV;PL;1+INCL;PRS,4,1
190,n⁵ndyiaʔ³⁵bʔi³⁵,ʔ⁵ndyiaʔ³⁵bʔi³⁵,V;IPFV;SG;3;PRS,4,1
191,n⁵ndí⁵ñèʔ¹ ki³tzí⁵nè¹,kwí⁵ñèʔ¹ki³nàʔ¹nê³¹,V;SBJV;PL;1+EXCL,4,1
192,n⁵nchhe³,ma³nchheʔ³,V;IPFV;SG;2;PRS,4,1
193,n⁵ndí⁵ncheʔ³⁴,kwí⁵ncheʔ³⁴ʔu³,V;SBJV;SG;2,4,1
194,n⁵ndáʔ⁵,n⁵ndáʔ⁵én⁵,V;IRR;SG;3;FUT,4,1
195,n⁵nduèʔ¹,n⁵nduèʔ¹ha³,V;IRR;SG;1;FUT,4,1
196,n⁵ndí⁵nchaʔ⁵³,n⁵ndí⁵nchaʔ⁵³hâ³¹,V;IRR;PL;1+EXCL;FUT,4,1
197,n⁵ndí⁵hán⁵,to³ndí⁵hán⁵ʔu³,V;PROG;SG;2;PST,4,1
198,n⁵ndʔue³,hndʔuê³¹,V;PFV;PL;1+EXCL;PST,4,1
199,n⁵ndyi³xeʔ³⁴,ko³tyìʔ¹xʔê³¹,V;IPFV;PL;1+EXCL;PRS,4,1
200,n⁵ndí⁵neʔ¹²,kwí⁵nɛ¹²én⁵,V;SBJV;PL;1+INCL,4,1
201,n⁵ndʔue³n⁵no³,to³ndʔue³nɔ⁵³,V;PROG;SG;1;PST,4,1
202,n⁵ndí⁵tzu³⁴,tzu³⁴ʔu³,V;IPFV;SG;2;PRS,4,1
203,n⁵ndí⁵hndye³ká⁵,n⁵ngo³ndí⁵hndye³kà¹,V;PROG;SG;1;FUT,4,1
204,n⁵ndʔɛ¹,bá⁵tʔɛ¹ʔu³,V;IPFV;SG;2;PRS,4,1
205,n⁵ndyiaʔ³⁵ na³bìʔ¹,hndyʔiâ³¹na³bìʔ¹,V;PFV;PL;1+EXCL;PST,4,1
206,n⁵ndí⁵baʔ³tʔeò¹ba³⁵,to³ndí⁵baʔ³tʔeò¹ba³⁵ʔu³,V;PROG;SG;2;PST,4,1
207,n⁵ndí⁵nchkóʔ⁵,kwí⁵nchkôʔ³¹,V;SBJV;SG;2,4,1
208,n⁵ndyion³hndyè¹,ki³tyiɔn³⁴hndyè¹,V;SBJV;PL;1+INCL,4,1
209,n⁵ndʔɛʔ¹²,bá⁵tʔɛʔ¹²ʔu³,V;IPFV;SG;2;PRS,4,1
210,n⁵ndɛ³⁴,ko³ndɛ³⁴én⁵,V;IPFV;SG;3;PRS,4,1
211,n⁵ndyá⁵,hndyá⁵há⁵á⁵,V;PFV;PL;1+INCL;PST,4,1
212,n⁵nduìʔ¹,n⁵nduîʔ³¹,V;IRR;SG;2;FUT,4,1
213,n⁵ndoʔ³bìʔ¹,n⁵ndôʔ³¹bʔî³¹,V;IRR;PL;1+EXCL;FUT,4,1
214,n⁵ndí⁵ki³nchʔà¹,to³ndí⁵ki³nchʔà¹hâ³¹,V;PROG;PL;1+EXCL;PST,4,1
215,n⁵ndí⁵hnaʔ¹²,n⁵ndí⁵hnʔa¹²,V;IRR;SG;1;FUT,4,1
216,n⁵ndí⁵ ki³táʔ⁵,kwí⁵ki³tâ³¹,V;SBJV;PL;1+EXCL,4,1
217,n⁵ndí⁵ten³⁴tzʔon³,to³ndí⁵ten³⁴nʔo³oʔ³,V;PROG;PL;3;PST,4,1
218,n⁵ndí⁵hndɛ¹²,tí⁵hndɛ¹²ʔu³,V;PFV;SG;2;PST,4,1
