,lemma,form,tags,family,language
89,staðarfall,staðarfall,N;ACC;INDF;SG,1,7
90,friðlýsa,friðlýsum,V;IND;PL;1;PRS,1,7
91,fýra,fýrið,V;IMP;PL;2,1,7
92,viðtal,viðtölin,N;NOM;DEF;PL,1,7
93,sending,sendingu,N;DAT;INDF;SG,1,7
94,ex,ex,N;NOM;INDF;PL,1,7
95,steri,stera,N;ACC;INDF;PL,1,7
96,veðurtunglamynd,veðurtunglamyndir,N;ACC;INDF;PL,1,7
97,bein,beinin,N;ACC;DEF;PL,1,7
98,bannfæra,bannfæri,V;SBJV;PL;3;PRS,1,7
99,nudda,nuddaði,V;IND;SG;3;PST,1,7
100,þræll,þræl,N;DAT;INDF;SG,1,7
101,kalín,kalínið,N;NOM;DEF;SG,1,7
102,varalið,varaliðið,N;ACC;DEF;SG,1,7
103,kerfi,kerfanna,N;GEN;DEF;PL,1,7
104,aliönd,aliendurnar,N;ACC;DEF;PL,1,7
105,bassetthorn,bassetthorns,N;GEN;INDF;SG,1,7
106,hlýri,hlýra,N;DAT;INDF;SG,1,7
107,hæra,hæru,N;DAT;INDF;SG,1,7
108,fagurgæs,fagurgæsum,N;DAT;INDF;PL,1,7
109,api,apa,N;DAT;INDF;SG,1,7
110,sífra,sífra,V;IND;PL;3;PRS,1,7
111,umsjón,umsjón,N;NOM;INDF;SG,1,7
112,lestrarbók,lestrarbókanna,N;GEN;DEF;PL,1,7
113,handrit,handritunum,N;DAT;DEF;PL,1,7
114,kalsín,kalsínið,N;NOM;DEF;SG,1,7
115,serbókróatíska,serbókróatískunnar,N;GEN;DEF;SG,1,7
116,gramm,grammanna,N;GEN;DEF;PL,1,7
117,æskja,æskjum,V;SBJV;PL;1;PRS,1,7
118,hvína,hvinir,V;SBJV;SG;2;PST,1,7
119,vír,vírar,N;NOM;INDF;PL,1,7
120,korkur,korkanna,N;GEN;DEF;PL,1,7
121,smíði,smíðinu,N;DAT;DEF;SG,1,7
122,prenta,prentuðuð,V;SBJV;PL;2;PST,1,7
123,þumlungur,þumlungunum,N;DAT;DEF;PL,1,7
124,bumba,bumba,N;GEN;INDF;PL,1,7
125,blámaður,blámönnunum,N;DAT;DEF;PL,1,7
126,agða,ögðum,N;DAT;INDF;PL,1,7
127,leiðarstef,leiðarstefjanna,N;GEN;DEF;PL,1,7
128,gagnagrunnur,gagnagrunnurinn,N;NOM;DEF;SG,1,7
129,ítalska,ítölsku,N;GEN;INDF;SG,1,7
130,toga,toguðum,V;IND;PL;1;PRS,1,7
131,hilla,hillunni,N;DAT;DEF;SG,1,7
132,þjónustustúlka,þjónustustúlkunum,N;DAT;DEF;PL,1,7
133,hnappur,hnapparnir,N;NOM;DEF;PL,1,7
134,drottnari,drottnara,N;ACC;INDF;PL,1,7
135,hvarfstig,hvarfstiginu,N;DAT;DEF;SG,1,7
136,baldýra,baldýra,V;IND;PL;3;PRS,1,7
137,snjóa,snjóið,V;SBJV;PL;2;PRS,1,7
138,skemmta,skemmtum,V;IND;PL;1;PRS,1,7
139,hengja,hengduð,V;IND;PL;2;PST,1,7
140,móttaka,móttökunum,N;DAT;DEF;PL,1,7
141,guðspjallamaður,guðspjallamenn,N;NOM;INDF;PL,1,7
142,mýri,mýrar,N;GEN;INDF;SG,1,7
143,skaka,skekur,V;IND;SG;3;PRS,1,7
144,væl,vælin,N;ACC;DEF;PL,1,7
145,fleygja,fleygðir,V;SBJV;SG;2;PST,1,7
146,gersemi,gersemin,N;NOM;DEF;SG,1,7
147,möl,mölinni,N;DAT;DEF;SG,1,7
148,vátryggja,vátryggið,V;SBJV;PL;2;PRS,1,7
149,meik,meik,N;ACC;INDF;SG,1,7
150,trega,tregið,V;IND;PL;2;PRS,1,7
151,ómega,ómega,N;NOM;INDF;SG,1,7
152,leynd,leyndin,N;NOM;DEF;SG,1,7
153,skorpa,skorpu,N;ACC;INDF;SG,1,7
154,lífhimna,lífhimnunum,N;DAT;DEF;PL,1,7
155,afgreiða,afgreiða,V;IND;PL;3;PRS,1,7
156,hegða,hegðar,V;IND;SG;3;PST,1,7
157,gráðubogi,gráðuboga,N;GEN;INDF;SG,1,7
158,tölt,tölt,N;ACC;INDF;SG,1,7
159,rjúpa,rjúpur,N;NOM;INDF;PL,1,7
160,korkur,korkar,N;NOM;INDF;PL,1,7
161,frestun,frestana,N;GEN;INDF;PL,1,7
162,ögn,ögnunum,N;DAT;DEF;PL,1,7
163,gráblika,gráblikunni,N;DAT;DEF;SG,1,7
164,rigning,rigninga,N;GEN;INDF;PL,1,7
165,nef,nef,N;ACC;INDF;PL,1,7
166,klarínetta,klarínettan,N;NOM;DEF;SG,1,7
167,hýsa,hýsti,V;SBJV;SG;3;PST,1,7
168,umskurður,umskurðurinn,N;NOM;DEF;SG,1,7
169,fótbolti,fótbolta,N;GEN;INDF;PL,1,7
170,notandi,notendum,N;DAT;INDF;PL,1,7
171,fallbeyging,fallbeygingunum,N;DAT;DEF;PL,1,7
172,drolla,drollaði,V;IND;SG;3;PST,1,7
173,geirfugl,geirfugl,N;NOM;INDF;SG,1,7
174,kokkur,kokkana,N;ACC;DEF;PL,1,7
175,hneppa,hnepptum,V;IND;PL;1;PRS,1,7
176,afklæða,afklæddu,V;SBJV;PL;3;PST,1,7
177,mús,músinni,N;DAT;DEF;SG,1,7
178,pissa,pissum,V;SBJV;PL;1;PRS,1,7
179,mella,mellan,N;NOM;DEF;SG,1,7
180,testósterón,testósterón,N;NOM;INDF;SG,1,7
181,krossfari,krossförunum,N;DAT;DEF;PL,1,7
182,hjallur,hjallur,N;NOM;INDF;SG,1,7
183,kvísla,kvíslaði,V;SBJV;SG;3;PST,1,7
184,melludólgur,melludólginn,N;ACC;DEF;SG,1,7
185,jötunuxi,jötunuxanna,N;GEN;DEF;PL,1,7
186,okkarína,okkarínunnar,N;GEN;DEF;SG,1,7
187,vatnslitur,vatnslitnum,N;DAT;DEF;SG,1,7
188,kjaga,kjöguðuð,V;IND;PL;2;PST,1,7
189,klumpur,klumpa,N;GEN;INDF;PL,1,7
190,palladín,palladíni,N;DAT;INDF;SG,1,7
191,þvarga,þvörguðum,V;SBJV;PL;1;PST,1,7
192,jurt,jurt,N;NOM;INDF;SG,1,7
193,þágufall,þágufalli,N;DAT;INDF;SG,1,7
194,gagntaka,gagntökum,V;IND;PL;1;PRS,1,7
195,rok,roksins,N;GEN;DEF;SG,1,7
196,kókoshneta,kókoshnetunni,N;DAT;DEF;SG,1,7
197,mauka,maukuðuð,V;SBJV;PL;2;PST,1,7
198,fegra,fegraði,V;SBJV;SG;1;PST,1,7
199,staður,staða,N;GEN;INDF;PL,1,7
200,vændi,vændinu,N;DAT;DEF;SG,1,7
201,skýla,skýldum,V;SBJV;PL;1;PST,1,7
202,fjárhundur,fjárhundinn,N;ACC;DEF;SG,1,7
203,förðun,förðuninni,N;DAT;DEF;SG,1,7
204,marksúla,marksúla,N;GEN;INDF;PL,1,7
205,kúka,kúkaðir,V;IND;SG;2;PST,1,7
206,hjarta-lungnalífgun,hjarta-lungnalífgunin,N;NOM;DEF;SG,1,7
207,ílát,íláta,N;GEN;INDF;PL,1,7
208,vegabréf,vegabréfanna,N;GEN;DEF;PL,1,7
209,maur,maur,N;NOM;INDF;SG,1,7
210,samþykkja,samþykkja,V;NFIN,1,7
211,fleygbogi,fleygbogans,N;GEN;DEF;SG,1,7
212,tafla,töflum,N;DAT;INDF;PL,1,7
213,freðmýri,freðmýrum,N;DAT;INDF;PL,1,7
214,brennisteinn,brennisteinanna,N;GEN;DEF;PL,1,7
215,farga,förguðu,V;SBJV;PL;3;PST,1,7
216,ábóti,ábóta,N;GEN;INDF;SG,1,7
217,klaufi,klaufinn,N;NOM;DEF;SG,1,7
218,sóknarmaður,sóknarmanna,N;GEN;INDF;PL,1,7
219,saltkjöt,saltkjötsins,N;GEN;DEF;SG,1,7
220,trekkja,trekktu,V;IND;PL;3;PST,1,7
221,barónett,barónettana,N;ACC;DEF;PL,1,7
222,skenkja,skenktuð,V;SBJV;PL;2;PST,1,7
223,morð,morðin,N;NOM;DEF;PL,1,7
224,nefnd,nefndar,N;GEN;INDF;SG,1,7
225,klukkustund,klukkustundirnar,N;ACC;DEF;PL,1,7
226,krókur,króka,N;GEN;INDF;PL,1,7
227,mynddiskur,mynddiskurinn,N;NOM;DEF;SG,1,7
228,núbbi,núbbinn,N;NOM;DEF;SG,1,7
229,narta,nartið,V;IMP;PL;2,1,7
230,pynta,pyntar,V;IND;SG;3;PRS,1,7
231,dúkka,dúkkurnar,N;ACC;DEF;PL,1,7
232,tjaldur,tjalda,N;ACC;INDF;PL,1,7
233,vökva,vökvaði,V;SBJV;SG;1;PST,1,7
234,ungmenni,ungmenni,N;ACC;INDF;SG,1,7
235,tregða,tregðu,N;GEN;INDF;SG,1,7
236,hvískra,hvískruðu,V;IND;PL;3;PST,1,7
237,hugsun,hugsun,N;ACC;INDF;SG,1,7
238,granda,gröndum,V;SBJV;PL;1;PRS,1,7
239,auðn,auðnir,N;ACC;INDF;PL,1,7
240,kveld,kveldunum,N;DAT;DEF;PL,1,7
241,rím,ríminu,N;DAT;DEF;SG,1,7
242,gras,grösum,N;DAT;INDF;PL,1,7
243,mikilvægi,mikilvægið,N;ACC;DEF;SG,1,7
244,amma,amma,N;GEN;INDF;PL,1,7
245,æfa,æfandi,V.PTCP;PRS,1,7
246,járna,járnaðir,V;SBJV;SG;2;PST,1,7
247,marglytta,marglyttu,N;ACC;INDF;SG,1,7
248,höfuðborg,höfuðborganna,N;GEN;DEF;PL,1,7
249,skapari,skaparanna,N;GEN;DEF;PL,1,7
250,bumba,bumba,N;NOM;INDF;SG,1,7
251,pyngja,pyngjuna,N;ACC;DEF;SG,1,7
252,reglugerð,reglugerða,N;GEN;INDF;PL,1,7
253,keppa,kepptuð,V;IND;PL;2;PST,1,7
254,panda,pönduna,N;ACC;DEF;SG,1,7
255,beila,beilaði,V;SBJV;SG;1;PST,1,7
256,mas,mas,N;ACC;INDF;SG,1,7
257,hneykja,hneyktuð,V;SBJV;PL;2;PST,1,7
258,þrívetni,þrívetninu,N;DAT;DEF;SG,1,7
259,skjalla,skjallar,V;IND;SG;2;PRS,1,7
260,minni,minnum,N;DAT;INDF;PL,1,7
261,möppudýr,möppudýrum,N;DAT;INDF;PL,1,7
262,skjór,skjói,N;ACC;INDF;PL,1,7
263,köstur,kasta,N;GEN;INDF;PL,1,7
264,handarkriki,handarkrikanum,N;DAT;DEF;SG,1,7
265,grænkál,grænkáli,N;DAT;INDF;SG,1,7
266,bak,bakið,N;NOM;DEF;SG,1,7
267,gjamma,gjammi,V;SBJV;SG;1;PRS,1,7
268,nafnorð,nafnorða,N;GEN;INDF;PL,1,7
269,hornafall,hornafall,N;NOM;INDF;SG,1,7
270,viðbjóður,viðbjóða,N;GEN;INDF;PL,1,7
271,fálki,fálka,N;DAT;INDF;SG,1,7
272,skíðastökkvari,skíðastökkvara,N;ACC;INDF;PL,1,7
273,höfnun,höfnunin,N;NOM;DEF;SG,1,7
274,semja,semji,V;SBJV;PL;3;PRS,1,7
275,blússa,blússa,N;GEN;INDF;PL,1,7
276,koli,kolann,N;ACC;DEF;SG,1,7
277,prótín,prótíni,N;DAT;INDF;SG,1,7
278,stjörnuvindur,stjörnuvinds,N;GEN;INDF;SG,1,7
279,asna,ösnur,N;NOM;INDF;PL,1,7
280,skreyta,skreyttu,V;IND;PL;3;PST,1,7
281,pexa,pexaðir,V;SBJV;SG;2;PST,1,7
282,spítali,spítala,N;ACC;INDF;SG,1,7
283,mænudeyfing,mænudeyfinga,N;GEN;INDF;PL,1,7
284,hamborgari,hamborgara,N;GEN;INDF;PL,1,7
285,hnerra,hnerri,V;SBJV;SG;3;PRS,1,7
286,aðdáandi,aðdáandans,N;GEN;DEF;SG,1,7
287,plástur,plástrinum,N;DAT;DEF;SG,1,7
288,hika,hikið,V;IMP;PL;2,1,7
289,hjámengi,hjámengjum,N;DAT;INDF;PL,1,7
290,símaklefi,símaklefa,N;DAT;INDF;SG,1,7
291,sundurliða,sundurliðaði,V;IND;SG;1;PST,1,7
292,dagblað,dagblaði,N;DAT;INDF;SG,1,7
293,pysja,pysjunum,N;DAT;DEF;PL,1,7
294,munnskol,munnskolið,N;NOM;DEF;SG,1,7
295,veira,veirurnar,N;ACC;DEF;PL,1,7
296,kakkalakki,kakkalakkana,N;ACC;DEF;PL,1,7
297,blaðamaður,blaðamanns,N;GEN;INDF;SG,1,7
298,forseti,forsetanum,N;DAT;DEF;SG,1,7
299,helta,heltir,V;IND;SG;2;PRS,1,7
300,peningaseðill,peningaseðlana,N;ACC;DEF;PL,1,7
301,belti,beltin,N;ACC;DEF;PL,1,7
302,hviða,hviðurnar,N;ACC;DEF;PL,1,7
303,kýr,kúna,N;ACC;DEF;SG,1,7
304,eftirmiðdagur,eftirmiðdagurinn,N;NOM;DEF;SG,1,7
305,gæs,gæsa,N;GEN;INDF;PL,1,7
306,vír,vírunum,N;DAT;DEF;PL,1,7
307,máttur,mætti,N;DAT;INDF;SG,1,7
308,æmta,æmtu,V;IND;PL;3;PST,1,7
309,agi,agann,N;ACC;DEF;SG,1,7
310,smíða,smíðaði,V;IND;SG;3;PST,1,7
311,totta,tottið,V;SBJV;PL;2;PRS,1,7
312,skari,skara,N;ACC;INDF;PL,1,7
313,söngur,söngvar,N;NOM;INDF;PL,1,7
314,tákna,táknuðum,V;IND;PL;1;PRS,1,7
315,upplestur,upplestrum,N;DAT;INDF;PL,1,7
316,logi,loga,N;GEN;INDF;SG,1,7
317,sekkur,sekkinn,N;ACC;DEF;SG,1,7
318,lús,lús,N;DAT;INDF;SG,1,7
319,þýðing,þýðingu,N;DAT;INDF;SG,1,7
320,tígull,tígli,N;DAT;INDF;SG,1,7
321,ólífa,ólífurnar,N;ACC;DEF;PL,1,7
322,tagga,taggi,V;SBJV;PL;3;PRS,1,7
323,megna,megna,V;IMP;SG;2,1,7
324,bleyja,bleyjuna,N;ACC;DEF;SG,1,7
325,skoðun,skoðanir,N;ACC;INDF;PL,1,7
326,auðna,auðnu,N;ACC;INDF;SG,1,7
327,bur,bur,N;DAT;INDF;SG,1,7
328,kvelja,kveldi,V;SBJV;SG;1;PST,1,7
329,útland,útlandi,N;DAT;INDF;SG,1,7
330,formáli,formála,N;ACC;INDF;PL,1,7
331,turn,turnana,N;ACC;DEF;PL,1,7
332,velkomandaminni,velkomandaminnin,N;NOM;DEF;PL,1,7
333,hrak,hrakanna,N;GEN;DEF;PL,1,7
334,tjaldur,tjaldurinn,N;NOM;DEF;SG,1,7
335,æðakerfi,æðakerfisins,N;GEN;DEF;SG,1,7
336,mengi,mengi,N;NOM;INDF;SG,1,7
337,hvirfilvindur,hvirfilvindi,N;DAT;INDF;SG,1,7
338,fyrirgefa,fyrirgaf,V;IND;SG;1;PST,1,7
339,bakari,bakaranna,N;GEN;DEF;PL,1,7
340,frelsari,frelsarann,N;ACC;DEF;SG,1,7
341,eldspýta,eldspýtna,N;GEN;INDF;PL,1,7
342,hátíð,hátíðinni,N;DAT;DEF;SG,1,7
343,brekkusnigill,brekkusnigill,N;NOM;INDF;SG,1,7
344,stubbspæta,stubbspætunni,N;DAT;DEF;SG,1,7
345,þinga,þinguðum,V;IND;PL;1;PRS,1,7
346,blóðfruma,blóðfrumurnar,N;ACC;DEF;PL,1,7
347,andlangur,andlangsins,N;GEN;DEF;SG,1,7
348,hanski,hanska,N;GEN;INDF;PL,1,7
349,kameldýr,kameldýr,N;ACC;INDF;PL,1,7
350,aðfaranótt,aðfaranóttinni,N;DAT;DEF;SG,1,7
351,brotna,brotnað,V.CVB,1,7
352,hjartastilling,hjartastillingin,N;NOM;DEF;SG,1,7
353,tegund,tegunda,N;GEN;INDF;PL,1,7
354,tálmi,tálmar,N;NOM;INDF;PL,1,7
355,klarínett,klarínettum,N;DAT;INDF;PL,1,7
356,bygg,byggið,N;ACC;DEF;SG,1,7
357,járning,járningu,N;DAT;INDF;SG,1,7
358,flygilhorn,flygilhornum,N;DAT;INDF;PL,1,7
359,fóstur,fóstur,N;NOM;INDF;SG,1,7
360,sótt,sóttum,N;DAT;INDF;PL,1,7
361,brjóstkassi,brjóstkassa,N;GEN;INDF;PL,1,7
362,afbrigði,afbrigðunum,N;DAT;DEF;PL,1,7
363,ónáða,ónáðaði,V;SBJV;SG;3;PST,1,7
364,rokkur,rokkanna,N;GEN;DEF;PL,1,7
365,áhyggja,áhyggjuna,N;ACC;DEF;SG,1,7
366,miðstig,miðstigið,N;NOM;DEF;SG,1,7
367,gé,géanna,N;GEN;DEF;PL,1,7
368,guðspjallamaður,guðspjallamanni,N;DAT;INDF;SG,1,7
369,blek,bleksins,N;GEN;DEF;SG,1,7
370,æðakerfi,æðakerfi,N;ACC;INDF;SG,1,7
371,drengskapur,drengskapinn,N;ACC;DEF;SG,1,7
372,ramba,rambi,V;SBJV;PL;3;PRS,1,7
373,sortuæxli,sortuæxli,N;DAT;INDF;SG,1,7
374,dóttir,dóttirin,N;ACC;DEF;SG,1,7
375,risi,risum,N;DAT;INDF;PL,1,7
376,pokabjörn,pokabjarnanna,N;GEN;DEF;PL,1,7
377,diskótek,diskótekin,N;ACC;DEF;PL,1,7
378,skynja,skynjaði,V;SBJV;SG;3;PST,1,7
379,eista,eistnanna,N;GEN;DEF;PL,1,7
380,stýfa,stýfðum,V;IND;PL;1;PRS,1,7
381,flugher,flughers,N;GEN;INDF;SG,1,7
382,pata,pata,V;IND;SG;1;PRS,1,7
383,munnmök,munnmökin,N;NOM;DEF;SG,1,7
384,moska,mosku,N;DAT;INDF;SG,1,7
385,hverfi,hverfanna,N;GEN;DEF;PL,1,7
386,endurskoðandi,endurskoðendur,N;ACC;INDF;PL,1,7
387,rykkilín,rykkilínið,N;ACC;DEF;SG,1,7
388,aukning,aukningum,N;DAT;INDF;PL,1,7
389,raun,raunirnar,N;NOM;DEF;PL,1,7
390,auli,aula,N;GEN;INDF;SG,1,7
391,klaustur,klaustur,N;NOM;INDF;SG,1,7
392,postulín,postulínið,N;NOM;DEF;SG,1,7
393,hrækja,hræktuð,V;SBJV;PL;2;PST,1,7
394,svengd,svengdinni,N;DAT;DEF;SG,1,7
395,etja,ettum,V;SBJV;PL;1;PST,1,7
396,tölva,tölva,N;NOM;INDF;SG,1,7
397,fóður,fóðri,N;DAT;INDF;SG,1,7
398,strompur,strompinum,N;DAT;DEF;SG,1,7
399,hvítabjörn,hvítabjörninn,N;ACC;DEF;SG,1,7
400,aðstoðarmaður,aðstoðarmanninn,N;ACC;DEF;SG,1,7
401,skæri,skærum,N;DAT;INDF;SG,1,7
402,styrkleiki,styrkleika,N;GEN;INDF;PL,1,7
403,títra,títrað,V.CVB,1,7
404,maskari,möskurum,N;DAT;INDF;PL,1,7
405,prenta,prentum,V;IND;PL;1;PRS,1,7
406,venda,vendi,V;SBJV;SG;1;PRS,1,7
407,té,té,N;ACC;INDF;SG,1,7
408,varahlutur,varahlutirnir,N;NOM;DEF;PL,1,7
409,skjól,skjólið,N;ACC;DEF;SG,1,7
410,unnur,unnir,N;ACC;INDF;PL,1,7
411,bolludagur,bolludaga,N;GEN;INDF;PL,1,7
412,dómari,dómara,N;GEN;INDF;SG,1,7
413,val,val,N;ACC;INDF;SG,1,7
414,fylki,fylkin,N;NOM;DEF;PL,1,7
415,kundur,kund,N;ACC;INDF;SG,1,7
416,pretta,prettið,V;SBJV;PL;2;PRS,1,7
417,tími,tíma,N;ACC;INDF;SG,1,7
418,fagurfífill,fagurfíflunum,N;DAT;DEF;PL,1,7
419,Svíi,Svíanum,N;DAT;DEF;SG,1,7
420,varta,vörtur,N;NOM;INDF;PL,1,7
421,knattspyrnufélag,knattspyrnufélags,N;GEN;INDF;SG,1,7
422,keisaraskurður,keisaraskurður,N;NOM;INDF;SG,1,7
423,lagga,lögguðuð,V;SBJV;PL;2;PST,1,7
424,mæðraveldi,mæðraveldinu,N;DAT;DEF;SG,1,7
425,hljóta,hlutu,V;IND;PL;3;PST,1,7
426,gálgi,gálgann,N;ACC;DEF;SG,1,7
427,rúmenska,rúmensku,N;DAT;INDF;SG,1,7
428,grænspæta,grænspætur,N;ACC;INDF;PL,1,7
429,paxblað,paxblaðið,N;NOM;DEF;SG,1,7
430,svíða,svíða,V;IND;PL;3;PRS,1,7
431,eykt,eyktirnar,N;NOM;DEF;PL,1,7
432,takki,takkar,N;NOM;INDF;PL,1,7
433,tvenna,tvennurnar,N;NOM;DEF;PL,1,7
434,bretónska,bretónsku,N;ACC;INDF;SG,1,7
435,kreditkort,kreditkorts,N;GEN;INDF;SG,1,7
436,skata,skata,N;NOM;INDF;SG,1,7
437,pósthús,pósthúsunum,N;DAT;DEF;PL,1,7
438,sjóður,sjóðunum,N;DAT;DEF;PL,1,7
439,hita,hituðum,V;SBJV;PL;1;PST,1,7
440,rafmagn,rafmagn,N;NOM;INDF;SG,1,7
441,ísöld,ísaldarinnar,N;GEN;DEF;SG,1,7
442,skíðastökk,skíðastökk,N;ACC;INDF;SG,1,7
443,púpa,púpan,N;NOM;DEF;SG,1,7
444,grunnskóli,grunnskóla,N;ACC;INDF;SG,1,7
445,blekkja,blekkti,V;SBJV;SG;1;PST,1,7
446,samningur,samnings,N;GEN;INDF;SG,1,7
447,stökk,stökksins,N;GEN;DEF;SG,1,7
448,eplasafi,eplasafann,N;ACC;DEF;SG,1,7
449,pynda,pyndaðir,V;SBJV;SG;2;PST,1,7
450,aðalendir,aðalenda,N;GEN;INDF;PL,1,7
451,sæotur,sæoturs,N;GEN;INDF;SG,1,7
452,flissa,flissuðu,V;SBJV;PL;3;PST,1,7
453,nefdýr,nefdýrin,N;NOM;DEF;PL,1,7
454,ofurhetja,ofurhetja,N;GEN;INDF;PL,1,7
455,enda,endar,V;IND;SG;2;PST,1,7
456,sement,sement,N;ACC;INDF;SG,1,7
457,vír,vír,N;NOM;INDF;SG,1,7
458,krossferð,krossferðanna,N;GEN;DEF;PL,1,7
459,gimbur,gimbur,N;NOM;INDF;SG,1,7
460,frumufræði,frumufræði,N;NOM;INDF;SG,1,7
461,undantekning,undantekningunum,N;DAT;DEF;PL,1,7
462,erfa,erfðu,V;IND;PL;3;PST,1,7
463,þagga,þagga,V;NFIN,1,7
464,kerúb,kerúbi,N;DAT;INDF;SG,1,7
465,dilkur,dilka,N;ACC;INDF;PL,1,7
466,fræðimaður,fræðimaðurinn,N;NOM;DEF;SG,1,7
