,lemma,form,tags,family,language
317,dweilen,gedweild,V.PTCP;PST,1,8
318,katten,katten,V;SBJV;PL;PST,1,8
319,komiek,komieker,ADJ;CMPR;INDF;PL,1,8
320,beveiligen,beveilig,V;IMP;SG,1,8
321,vermelden,vermeld,V.PTCP;PST,1,8
322,tippen,tipte,V;IND;SG;3;PST,1,8
323,proportioneel,proportionele,ADJ;INDF;PL,1,8
324,onrein,onrein,ADJ;INDF;NEUT;SG,1,8
325,onervaren,onervarener,ADJ;CMPR;DEF,1,8
326,nuanceren,nuancere,V;SBJV;SG;PRS,1,8
327,geruisloos,geruisloze,ADJ;CMPR;INDF;NEUT;SG,1,8
328,putten,putten,V;NFIN,1,8
329,climacterisch,climacterischer,ADJ;CMPR;INDF;PL,1,8
330,smeuïg,smeuïgere,ADJ;CMPR;DEF,1,8
331,verzamelen,verzamelden,V;SBJV;PL;PST,1,8
332,hardnekkig,hardnekkige,ADJ;DEF,1,8
333,fataal,fataal,ADJ;INDF;NEUT;SG,1,8
334,amputeren,amputere,V;SBJV;SG;PRS,1,8
335,ruien,ruide,V;IND;SG;2;PST,1,8
336,verplicht,verplichte,ADJ;INDF;PL,1,8
337,kisten,kistten,V;SBJV;PL;PST,1,8
338,verbreiden,verbreidden,V;IND;PL;PST,1,8
339,koppen,kopte,V;SBJV;SG;PST,1,8
340,kenmerken,kenmerkt,V;IND;SG;3;PRS,1,8
341,belegen,belegener,ADJ;CMPR;DEF,1,8
342,hautain,hautainste,ADJ;SPRL;INDF;PL,1,8
343,begrijpen,begrijpen,V;IND;PL;PRS,1,8
344,hemelsblauw,hemelsblauwer,ADJ;CMPR;INDF;PL,1,8
345,alarmeren,alarmeerde,V;SBJV;SG;PST,1,8
346,muurvast,muurvaster,ADJ;CMPR;INDF;PL,1,8
347,eigenen,geëigend,V.PTCP;PST,1,8
348,stotteren,stottert,V;IMP;PL,1,8
349,sleeën,sleede,V;IND;SG;2;PST,1,8
350,verhandelen,verhandele,V;SBJV;SG;PRS,1,8
351,hondsdol,hondsdolle,ADJ;CMPR;INDF;NEUT;SG,1,8
352,tölten,getölt,V.PTCP;PST,1,8
353,reduceren,reduceert,V;IND;SG;2;PRS,1,8
354,signaleren,signaleert,V;IND;SG;3;PRS,1,8
355,lichamelijk,lichamelijkste,ADJ;SPRL;DEF,1,8
356,zagen,zaagde,V;IND;SG;1;PST,1,8
357,overslaan,overslaat,V;IND;SG;2;PRS,1,8
358,kermen,kermen,V;IND;PL;PRS,1,8
359,gotisch,gotische,ADJ;DEF,1,8
360,ontgassen,ontgassen,V;NFIN,1,8
361,ontsluieren,ontsluiert,V;IMP;PL,1,8
362,getrouw,getrouwere,ADJ;SPRL;INDF;NEUT;SG,1,8
363,klagen,klaagde,V;IND;SG;3;PST,1,8
364,veelgebruikt,veelgebruikte,ADJ;DEF,1,8
365,verzwelgen,verzwolg,V;IND;SG;1;PST,1,8
366,machtigen,machtigden,V;SBJV;PL;PST,1,8
367,markeren,gemarkeerd,V.PTCP;PST,1,8
368,hebzuchtig,hebzuchtiger,ADJ;CMPR;INDF;PL,1,8
369,bangelijk,bangelijkste,ADJ;SPRL;DEF,1,8
370,strippen,strippen,V;SBJV;PL;PRS,1,8
371,krankjorum,krankjorumer,ADJ;CMPR;INDF;PL,1,8
372,briljant,briljantste,ADJ;SPRL;INDF;PL,1,8
373,roken,rook,V;IND;SG;1;PRS,1,8
374,incongruent,incongruentere,ADJ;CMPR;DEF,1,8
375,huisvesten,huisvestte,V;IND;SG;1;PST,1,8
376,overdrachtelijk,overdrachtelijk,ADJ;INDF;NEUT;SG,1,8
377,rechtvaardig,rechtvaardige,ADJ;INDF;PL,1,8
378,watertanden,watertandde,V;IND;SG;1;PST,1,8
379,classificeren,classificeerden,V;IND;PL;PST,1,8
380,indicatief,indicatieve,ADJ;DEF,1,8
381,fataal,fatalere,ADJ;SPRL;INDF;NEUT;SG,1,8
382,verwerpelijk,verwerpelijkere,ADJ;CMPR;DEF,1,8
383,volharden,volhard,V;IND;SG;1;PRS,1,8
384,escorteren,escorteren,V;IND;PL;PRS,1,8
385,nachtmerrieachtig,nachtmerrieachtigste,ADJ;SPRL;DEF,1,8
386,proletarisch,proletarische,ADJ;CMPR;INDF;NEUT;SG,1,8
387,vissen,vissen,V;SBJV;PL;PRS,1,8
388,staren,staarden,V;IND;PL;PST,1,8
389,echoën,echoot,V;IND;SG;2;PRS,1,8
390,bezwendelen,bezwendel,V;IMP;SG,1,8
391,leerlooien,leerlooien,V;SBJV;PL;PRS,1,8
392,onvriendelijk,onvriendelijk,ADJ;INDF;NEUT;SG,1,8
393,gorgelen,gorgel,V;IND;SG;1;PRS,1,8
394,geheimzinnig,geheimzinnigste,ADJ;SPRL;DEF,1,8
395,eerzuchtig,eerzuchtig,ADJ;INDF;NEUT;SG,1,8
396,zuigen,zuigen,V;NFIN,1,8
397,tuinieren,tuiniere,V;SBJV;SG;PRS,1,8
398,kwaad,kwade,ADJ;CMPR;INDF;NEUT;SG,1,8
399,verduisteren,verduisterde,V;IND;SG;1;PST,1,8
400,dynamisch,dynamische,ADJ;INDF;PL,1,8
401,frustreren,frustreerde,V;SBJV;SG;PST,1,8
402,borstelig,borsteliger,ADJ;CMPR;INDF;PL,1,8
403,fouilleren,fouilleerden,V;SBJV;PL;PST,1,8
404,vaardigen,vaardigt,V;IND;SG;2;PRS,1,8
405,rechtvaardig,rechtvaardigste,ADJ;SPRL;INDF;PL,1,8
406,verslikken,verslikken,V;NFIN,1,8
407,verkorten,verkortte,V;IND;SG;3;PST,1,8
408,gesmoord,gesmoorder,ADJ;CMPR;INDF;PL,1,8
409,onterven,onterft,V;IND;SG;2;PRS,1,8
410,verliefd,verliefdste,ADJ;SPRL;DEF,1,8
411,duf,duffere,ADJ;CMPR;DEF,1,8
412,rollebollen,rollebolt,V;IMP;PL,1,8
413,reusachtig,reusachtig,ADJ;INDF;NEUT;SG,1,8
414,mishandelen,mishandelt,V;IND;SG;3;PRS,1,8
415,versmallen,versmalde,V;IND;SG;3;PST,1,8
416,vochtig,vochtigste,ADJ;SPRL;INDF;PL,1,8
417,sudderen,sudderen,V;IND;PL;PRS,1,8
418,bevrijden,bevrijdt,V;IND;SG;3;PRS,1,8
419,waaieren,waaierde,V;SBJV;SG;PST,1,8
420,zelfingenomen,zelfingenomener,ADJ;CMPR;DEF,1,8
421,enigst,enigste,ADJ;DEF,1,8
422,vertrouwen,vertrouwt,V;IND;SG;2;PRS,1,8
423,verzieken,verziekten,V;IND;PL;PST,1,8
424,makken,makte,V;IND;SG;1;PST,1,8
425,oordelen,geoordeeld,V.PTCP;PST,1,8
426,suïcidaal,suïcidaalste,ADJ;SPRL;DEF,1,8
427,bukken,bukten,V;SBJV;PL;PST,1,8
428,verdampen,verdampte,V;IND;SG;1;PST,1,8
429,pesten,pesten,V;SBJV;PL;PRS,1,8
430,satiriek,satiriekere,ADJ;SPRL;INDF;NEUT;SG,1,8
431,allergisch,allergisch,ADJ;INDF;NEUT;SG,1,8
432,beklemmen,beklemt,V;IND;SG;2;PRS,1,8
433,kwadraat,kwadrate,ADJ;INDF;PL,1,8
434,knallen,knallen,V;SBJV;PL;PRS,1,8
435,metafysisch,metafysische,ADJ;DEF,1,8
436,kritiseren,kritisere,V;SBJV;SG;PRS,1,8
437,gelijktijdig,gelijktijdige,ADJ;INDF;PL,1,8
438,hernemen,hernemen,V;SBJV;PL;PRS,1,8
439,bungelen,bungelt,V;IMP;PL,1,8
440,kampen,kamp,V;IMP;SG,1,8
441,kuipen,kuipen,V;IND;PL;PRS,1,8
442,verkiesbaar,verkiesbaarste,ADJ;SPRL;INDF;PL,1,8
443,fier,fierste,ADJ;SPRL;DEF,1,8
444,beklemmen,beklemde,V;IND;SG;2;PST,1,8
445,verzinnen,verzint,V;IMP;PL,1,8
446,dirigeren,dirigeer,V;IMP;SG,1,8
447,redeneren,redeneer,V;IMP;SG,1,8
448,ongelofelijk,ongelofelijkere,ADJ;SPRL;INDF;NEUT;SG,1,8
449,overlijden,overlijden,V;IND;PL;PRS,1,8
450,verontwaardigen,verontwaardigt,V;IND;SG;2;PRS,1,8
451,dweilen,dweilen,V;IND;PL;PRS,1,8
452,verdraaglijk,verdraaglijker,ADJ;CMPR;INDF;PL,1,8
453,marginaal,marginale,ADJ;CMPR;INDF;NEUT;SG,1,8
454,bevaarbaar,bevaarbare,ADJ;DEF,1,8
455,krimpen,krimpen,V;SBJV;PL;PRS,1,8
456,infecteren,infecteerde,V;IND;SG;3;PST,1,8
457,hamsteren,hamsteren,V;IND;PL;PRS,1,8
