,lemma,form,tags,family,language
158,singen,sang,V;IND;SG;1;PST,1,6
159,betriegen,betriege,V;SBJV;SG;1;PRS,1,6
160,swern,swürest,V;SBJV;SG;2;PST,1,6
161,swimmen,swümme,V;IND;SG;2;PST,1,6
162,werden,wërdende,V.PTCP;PRS,1,6
163,sieden,sütest,V;SBJV;SG;2;PST,1,6
164,wahsen,wüehsen,V;SBJV;PL;3;PST,1,6
165,biegen,buget,V;IND;PL;2;PST,1,6
166,enpfinden,enpfinden,V;SBJV;PL;3;PRS,1,6
167,ziehen,ziuhet,V;IND;SG;3;PRS,1,6
168,swimmen,geswummen,V.PTCP;PST,1,6
169,enpfinden,enpfündet,V;SBJV;PL;2;PST,1,6
170,kiesen,kiesest,V;SBJV;SG;2;PRS,1,6
171,swern,sweren,V;IMP;PL;1,1,6
172,werfen,wirfest,V;IND;SG;2;PRS,1,6
173,engel,engeln,N;DAT;PL,1,6
174,sieden,süten,V;SBJV;PL;1;PST,1,6
175,swern,swüre,V;IND;SG;2;PST,1,6
176,göu,göuwe,N;GEN;PL,1,6
177,verswinden,verswindet,V;SBJV;PL;2;PRS,1,6
178,biegen,biegende,V.PTCP;PRS,1,6
179,überganc,überganc,N;ACC;SG,1,6
180,slahen,slüege,V;IND;SG;2;PST,1,6
181,swern,geswarn,V.PTCP;PST,1,6
182,wahsen,wahse,V;SBJV;SG;1;PRS,1,6
183,ziehen,ziehent,V;IND;PL;3;PRS,1,6
184,vinden,vindende,V.PTCP;PRS,1,6
185,swimmen,swimmet,V;SBJV;PL;2;PRS,1,6
186,engel,engele,N;NOM;PL,1,6
187,beginnen,beginnet,V;SBJV;PL;2;PRS,1,6
188,kiesen,kiesen,V;IMP;PL;1,1,6
189,beginnen,beginnen,V;IND;PL;1;PRS,1,6
190,enpfinden,enpfünden,V;SBJV;PL;1;PST,1,6
191,werden,würde,V;IND;SG;2;PST,1,6
192,verswinden,verswunden,V;IND;PL;1;PST,1,6
193,kiesen,kiesen,V;IND;PL;1;PRS,1,6
194,werfen,geworfen,V.PTCP;PST,1,6
195,bruoder,brüeder,N;GEN;PL,1,6
196,swimmen,swimment,V;IND;PL;3;PRS,1,6
197,singen,singest,V;IND;SG;2;PRS,1,6
198,binden,bindent,V;IND;PL;3;PRS,1,6
199,wahsen,wahsen,V;SBJV;PL;3;PRS,1,6
200,helfen,hëlfende,V.PTCP;PRS,1,6
201,enpfinden,enpfindende,V.PTCP;PRS,1,6
202,vinden,gevunden,V.PTCP;PST,1,6
203,slahen,slüegen,V;SBJV;PL;1;PST,1,6
204,enpfinden,enpfindest,V;IND;SG;2;PRS,1,6
205,enpfinden,enpfinden,V;IMP;PL;1,1,6
206,rinnen,rinnen,V;IND;PL;1;PRS,1,6
207,enpfinden,enpfindent,V;IND;PL;3;PRS,1,6
208,helfen,hëlfent,V;IND;PL;3;PRS,1,6
209,werden,wërden,V;SBJV;PL;3;PRS,1,6
210,swern,swer,V;IMP;SG;2,1,6
211,sieden,süde,V;SBJV;SG;3;PST,1,6
212,helfen,hëlfen,V;SBJV;PL;3;PRS,1,6
213,werden,wurdet,V;IND;PL;2;PST,1,6
214,wahsen,wahset,V;IND;PL;2;PRS,1,6
215,helfen,hëlfe,V;SBJV;SG;1;PRS,1,6
216,slahen,slagen,V;SBJV;PL;1;PRS,1,6
217,vinden,vindent,V;IND;PL;3;PRS,1,6
218,binden,band,V;IND;SG;1;PST,1,6
219,biegen,bügen,V;SBJV;PL;1;PST,1,6
220,rinnen,rann,V;IND;SG;1;PST,1,6
221,ziehen,ziehen,V;IMP;PL;1,1,6
222,swern,swuoren,V;IND;PL;3;PST,1,6
223,werden,wirde,V;IND;SG;1;PRS,1,6
224,werfen,wërfet,V;SBJV;SG;3;PRS,1,6
225,kiesen,küse,V;SBJV;SG;1;PST,1,6
226,werden,wurden,V;IND;PL;1;PST,1,6
227,göu,göu,N;ACC;SG,1,6
228,ziehen,ziuhe,V;IND;SG;1;PRS,1,6
229,swern,swernde,V.PTCP;PRS,1,6
230,tac,tages,N;GEN;SG,1,6
231,trinken,trinken,V;SBJV;PL;1;PRS,1,6
232,ziehen,zuhet,V;IND;PL;2;PST,1,6
233,slahen,slac,V;IMP;SG;2,1,6
234,verswinden,verswunden,V;IND;PL;3;PST,1,6
235,beginnen,begünnen,V;SBJV;PL;3;PST,1,6
236,trinken,trinkent,V;IND;PL;3;PRS,1,6
237,bruoder,bruoders,N;GEN;SG,1,6
238,betriegen,betriuc,V;IMP;SG;2,1,6
239,rinnen,rinnen,V;SBJV;PL;1;PRS,1,6
240,biegen,bugen,V;IND;PL;1;PST,1,6
241,enpfinden,enpfunden,V;IND;PL;3;PST,1,6
242,kiesen,küsen,V;SBJV;PL;3;PST,1,6
243,werden,würden,V;SBJV;PL;1;PST,1,6
244,slahen,slage,V;IND;SG;1;PRS,1,6
245,trinken,trinken,V;NFIN,1,6
246,ziehen,zuhen,V;IND;PL;1;PST,1,6
247,verswinden,verswinde,V;SBJV;SG;1;PRS,1,6
248,rinnen,rinnet,V;IND;PL;2;PRS,1,6
249,werden,wërdent,V;IND;PL;3;PRS,1,6
250,bruoder,brüeder,N;ACC;PL,1,6
251,vinden,vinden,V;IND;PL;1;PRS,1,6
252,slahen,sluoc,V;IND;SG;3;PST,1,6
253,rinnen,rinn,V;IMP;SG;2,1,6
254,kiesen,kius,V;IMP;SG;2,1,6
255,wahsen,wuohset,V;IND;PL;2;PST,1,6
256,wahsen,wahsent,V;IND;PL;3;PRS,1,6
257,vinden,vindet,V;IND;PL;2;PRS,1,6
258,beginnen,begann,V;IND;SG;3;PST,1,6
259,betriegen,betriegest,V;SBJV;SG;2;PRS,1,6
260,triegen,trügen,V;SBJV;PL;3;PST,1,6
261,vinden,vand,V;IND;SG;3;PST,1,6
262,bruoder,bruoder,N;GEN;SG,1,6
263,biegen,biegest,V;SBJV;SG;2;PRS,1,6
264,trinken,trank,V;IND;SG;3;PST,1,6
265,triegen,trouc,V;IND;SG;3;PST,1,6
266,triegen,trüge,V;SBJV;SG;1;PST,1,6
267,singen,singet,V;IND;SG;3;PRS,1,6
268,biegen,biege,V;SBJV;SG;1;PRS,1,6
269,biegen,bugen,V;IND;PL;3;PST,1,6
270,enpfinden,enpfünde,V;SBJV;SG;3;PST,1,6
271,sieden,süten,V;SBJV;PL;3;PST,1,6
272,werfen,würfe,V;SBJV;SG;1;PST,1,6
273,enpfinden,enpfinde,V;IND;SG;1;PRS,1,6
274,werden,ward,V;IND;SG;3;PST,1,6
275,werden,wërdet,V;IMP;PL;2,1,6
276,göu,göuwe,N;DAT;SG,1,6
277,wahsen,wuohs,V;IND;SG;3;PST,1,6
278,sieden,suten,V;IND;PL;1;PST,1,6
279,helfen,hulfen,V;IND;PL;1;PST,1,6
280,betriegen,betrouc,V;IND;SG;1;PST,1,6
281,enpfinden,enpfinden,V;SBJV;PL;1;PRS,1,6
282,werden,wërdest,V;SBJV;SG;2;PRS,1,6
283,grave,grâven,N;GEN;SG,1,6
284,werfen,wirf,V;IMP;SG;2,1,6
285,wahsen,wüehse,V;SBJV;SG;3;PST,1,6
286,ziehen,ziehet,V;IMP;PL;2,1,6
287,helfen,hülfet,V;SBJV;PL;2;PST,1,6
288,überganc,übergange,N;NOM;PL,1,6
289,binden,binden,V;SBJV;PL;3;PRS,1,6
290,wahsen,wahs,V;IMP;SG;2,1,6
291,tac,tagen,N;DAT;PL,1,6
292,beginnen,begünnen,V;SBJV;PL;1;PST,1,6
293,werden,wirdest,V;IND;SG;2;PRS,1,6
294,triegen,trouc,V;IND;SG;1;PST,1,6
295,kiesen,kiese,V;SBJV;SG;1;PRS,1,6
296,slahen,sluoget,V;IND;PL;2;PST,1,6
297,engel,engels,N;GEN;SG,1,6
298,betriegen,betrugen,V;IND;PL;3;PST,1,6
299,engel,engel,N;ACC;SG,1,6
300,triegen,triegen,V;SBJV;PL;3;PRS,1,6
301,burcgrave,burcgrâve,N;NOM;SG,1,6
302,grave,grâven,N;DAT;SG,1,6
303,binden,bindest,V;SBJV;SG;2;PRS,1,6
304,ziehen,ziehen,V;SBJV;PL;1;PRS,1,6
305,betriegen,betrüget,V;SBJV;PL;2;PST,1,6
306,trinken,trinke,V;IND;SG;1;PRS,1,6
307,ziehen,zühen,V;SBJV;PL;1;PST,1,6
308,werfen,wërfen,V;IMP;PL;1,1,6
309,beginnen,beginne,V;SBJV;SG;1;PRS,1,6
310,biegen,biegen,V;IND;PL;1;PRS,1,6
311,swern,sweret,V;IND;SG;3;PRS,1,6
312,swern,sweret,V;SBJV;PL;2;PRS,1,6
313,biegen,biegen,V;NFIN,1,6
314,swimmen,swimmen,V;IMP;PL;1,1,6
315,überganc,überganges,N;GEN;SG,1,6
316,ziehen,ziehet,V;SBJV;PL;2;PRS,1,6
317,werden,wërden,V;IND;PL;1;PRS,1,6
318,vinden,vundet,V;IND;PL;2;PST,1,6
319,göugrave,göugrâven,N;GEN;PL,1,6
320,binden,bunden,V;IND;PL;3;PST,1,6
321,trinken,getrunken,V.PTCP;PST,1,6
322,triegen,triegende,V.PTCP;PRS,1,6
323,bruoder,brüedern,N;DAT;PL,1,6
324,biegen,biegen,V;SBJV;PL;1;PRS,1,6
325,trinken,trünke,V;IND;SG;2;PST,1,6
326,wahsen,wehset,V;IND;SG;3;PRS,1,6
327,slahen,slagen,V;SBJV;PL;3;PRS,1,6
328,slahen,sluogen,V;IND;PL;3;PST,1,6
329,sieden,siude,V;IND;SG;1;PRS,1,6
330,binden,bind,V;IMP;SG;2,1,6
331,werfen,wërfen,V;NFIN,1,6
332,enpfinden,enpfindet,V;IND;PL;2;PRS,1,6
333,tac,tac,N;NOM;SG,1,6
334,slahen,slaget,V;SBJV;SG;3;PRS,1,6
335,sieden,süte,V;IND;SG;2;PST,1,6
336,werden,wërden,V;IMP;PL;1,1,6
337,helfen,hëlfet,V;SBJV;SG;3;PRS,1,6
338,vinden,vindest,V;SBJV;SG;2;PRS,1,6
339,triegen,trugen,V;IND;PL;3;PST,1,6
340,singen,süngen,V;SBJV;PL;3;PST,1,6
341,singen,singen,V;IND;PL;1;PRS,1,6
342,swern,swüret,V;SBJV;PL;2;PST,1,6
343,vinden,vunden,V;IND;PL;3;PST,1,6
344,trinken,trinken,V;IMP;PL;1,1,6
345,ziehen,zühet,V;SBJV;PL;2;PST,1,6
346,engel,engel,N;GEN;PL,1,6
347,swimmen,swimme,V;IND;SG;1;PRS,1,6
348,verswinden,verswünde,V;SBJV;SG;3;PST,1,6
349,verswinden,verswindet,V;IMP;PL;2,1,6
350,helfen,geholfen,V.PTCP;PST,1,6
351,werden,würde,V;SBJV;SG;1;PST,1,6
352,werden,wërdet,V;SBJV;SG;3;PRS,1,6
353,trinken,trunket,V;IND;PL;2;PST,1,6
354,rinnen,rinnen,V;SBJV;PL;3;PRS,1,6
355,engel,engel,N;DAT;SG,1,6
356,kiesen,kiesen,V;SBJV;PL;1;PRS,1,6
357,biegen,bouc,V;IND;SG;3;PST,1,6
358,vinden,vündest,V;SBJV;SG;2;PST,1,6
359,beginnen,beginnende,V.PTCP;PRS,1,6
360,betriegen,betrieget,V;SBJV;PL;2;PRS,1,6
361,werfen,würfe,V;SBJV;SG;3;PST,1,6
362,beginnen,beginnet,V;IMP;PL;2,1,6
363,trinken,trinket,V;SBJV;SG;3;PRS,1,6
364,werden,würden,V;SBJV;PL;3;PST,1,6
365,singen,süngest,V;SBJV;SG;2;PST,1,6
366,werfen,wurfet,V;IND;PL;2;PST,1,6
367,kiesen,kiuse,V;IND;SG;1;PRS,1,6
368,kiesen,kôs,V;IND;SG;1;PST,1,6
369,swimmen,swümmest,V;SBJV;SG;2;PST,1,6
370,enpfinden,enpfindet,V;IMP;PL;2,1,6
371,bruoder,bruoderes,N;GEN;SG,1,6
372,betriegen,betrogen,V.PTCP;PST,1,6
373,binden,bünde,V;SBJV;SG;1;PST,1,6
374,helfen,hülfen,V;SBJV;PL;1;PST,1,6
375,helfen,hülfe,V;SBJV;SG;3;PST,1,6
376,slahen,slagende,V.PTCP;PRS,1,6
377,triegen,trüget,V;SBJV;PL;2;PST,1,6
378,helfen,hilfet,V;IND;SG;3;PRS,1,6
379,ziehen,gezogen,V.PTCP;PST,1,6
380,swern,swuor,V;IND;SG;3;PST,1,6
381,slahen,slaget,V;IND;PL;2;PRS,1,6
382,rinnen,rinnet,V;IND;SG;3;PRS,1,6
383,vinden,vünde,V;IND;SG;2;PST,1,6
384,wahsen,gewahsen,V.PTCP;PST,1,6
385,helfen,half,V;IND;SG;1;PST,1,6
386,rinnen,rinne,V;IND;SG;1;PRS,1,6
387,beginnen,beginnet,V;SBJV;SG;3;PRS,1,6
388,swimmen,swimmet,V;IND;PL;2;PRS,1,6
389,beginnen,begunnen,V;IND;PL;3;PST,1,6
390,werfen,wërfet,V;IND;PL;2;PRS,1,6
391,beginnen,beginnest,V;IND;SG;2;PRS,1,6
392,singen,sungen,V;IND;PL;1;PST,1,6
393,werfen,würfen,V;SBJV;PL;1;PST,1,6
394,rinnen,rinnest,V;SBJV;SG;2;PRS,1,6
395,biegen,büge,V;IND;SG;2;PST,1,6
396,singen,singende,V.PTCP;PRS,1,6
397,sieden,sieden,V;NFIN,1,6
398,triegen,getrogen,V.PTCP;PST,1,6
399,singen,singent,V;IND;PL;3;PRS,1,6
400,vinden,vündet,V;SBJV;PL;2;PST,1,6
401,sieden,siede,V;SBJV;SG;1;PRS,1,6
402,swimmen,swimmen,V;IND;PL;1;PRS,1,6
403,swern,sweren,V;SBJV;PL;1;PRS,1,6
404,beginnen,begunnet,V;IND;PL;2;PST,1,6
405,beginnen,beginnet,V;IND;PL;2;PRS,1,6
406,singen,sünget,V;SBJV;PL;2;PST,1,6
407,verswinden,verswindende,V.PTCP;PRS,1,6
408,engel,engele,N;DAT;SG,1,6
409,helfen,hülfen,V;SBJV;PL;3;PST,1,6
410,binden,bindet,V;SBJV;PL;2;PRS,1,6
411,rinnen,rünne,V;SBJV;SG;3;PST,1,6
412,grave,grâven,N;GEN;PL,1,6
413,werden,wirdet,V;IND;SG;3;PRS,1,6
414,betriegen,betrüge,V;SBJV;SG;3;PST,1,6
415,vinden,vünden,V;SBJV;PL;3;PST,1,6
416,rinnen,runnen,V;IND;PL;3;PST,1,6
417,helfen,hëlfen,V;NFIN,1,6
418,göugrave,göugrâven,N;ACC;SG,1,6
419,werfen,wërfen,V;IND;PL;1;PRS,1,6
420,beginnen,beginnest,V;SBJV;SG;2;PRS,1,6
421,göu,göuwes,N;GEN;SG,1,6
422,überganc,übergange,N;GEN;PL,1,6
423,trinken,trünken,V;SBJV;PL;3;PST,1,6
424,swimmen,swimme,V;SBJV;SG;1;PRS,1,6
425,kiesen,küse,V;SBJV;SG;3;PST,1,6
426,biegen,biuge,V;IND;SG;1;PRS,1,6
427,binden,binden,V;SBJV;PL;1;PRS,1,6
428,swimmen,swummen,V;IND;PL;3;PST,1,6
429,beginnen,begann,V;IND;SG;1;PST,1,6
430,enpfinden,enpfinden,V;NFIN,1,6
431,enpfinden,enpfünde,V;IND;SG;2;PST,1,6
432,enpfinden,enpfundet,V;IND;PL;2;PST,1,6
433,helfen,hülfe,V;SBJV;SG;1;PST,1,6
434,swern,swuoren,V;IND;PL;1;PST,1,6
435,werfen,wërfende,V.PTCP;PRS,1,6
436,helfen,hilfe,V;IND;SG;1;PRS,1,6
437,rinnen,rinnende,V.PTCP;PRS,1,6
438,werfen,wërfest,V;SBJV;SG;2;PRS,1,6
439,swimmen,swimmet,V;IMP;PL;2,1,6
440,verswinden,verswünde,V;SBJV;SG;1;PST,1,6
441,slahen,slagen,V;NFIN,1,6
442,wahsen,wüehsen,V;SBJV;PL;1;PST,1,6
443,trinken,trinket,V;SBJV;PL;2;PRS,1,6
444,singen,singen,V;SBJV;PL;3;PRS,1,6
445,biegen,bieget,V;IMP;PL;2,1,6
446,tac,tage,N;GEN;PL,1,6
447,betriegen,betrügest,V;SBJV;SG;2;PST,1,6
448,swern,swerest,V;SBJV;SG;2;PRS,1,6
449,göugrave,göugrâven,N;GEN;SG,1,6
450,werden,wërden,V;NFIN,1,6
451,triegen,trugen,V;IND;PL;1;PST,1,6
452,bruoder,bruodern,N;DAT;PL,1,6
453,beginnen,begünnet,V;SBJV;PL;2;PST,1,6
454,singen,sungen,V;IND;PL;3;PST,1,6
455,trinken,trünkest,V;SBJV;SG;2;PST,1,6
456,beginnen,begünne,V;IND;SG;2;PST,1,6
457,trinken,trünke,V;SBJV;SG;1;PST,1,6
458,grave,grâven,N;ACC;PL,1,6
459,werden,würdet,V;SBJV;PL;2;PST,1,6
460,kiesen,kieset,V;SBJV;PL;2;PRS,1,6
461,slahen,slagen,V;IMP;PL;1,1,6
462,kiesen,küset,V;SBJV;PL;2;PST,1,6
463,biegen,gebogen,V.PTCP;PST,1,6
464,helfen,hëlfet,V;IND;PL;2;PRS,1,6
465,trinken,trank,V;IND;SG;1;PST,1,6
466,helfen,hilfest,V;IND;SG;2;PRS,1,6
467,binden,bündest,V;SBJV;SG;2;PST,1,6
468,vinden,vünde,V;SBJV;SG;3;PST,1,6
469,swimmen,swimmen,V;NFIN,1,6
470,singen,singen,V;NFIN,1,6
471,kiesen,kiuset,V;IND;SG;3;PRS,1,6
472,werfen,würfen,V;SBJV;PL;3;PST,1,6
473,rinnen,rünne,V;IND;SG;2;PST,1,6
474,rinnen,rinnet,V;SBJV;PL;2;PRS,1,6
475,ziehen,ziehet,V;IND;PL;2;PRS,1,6
476,enpfinden,enpfunden,V.PTCP;PST,1,6
477,betriegen,betriegen,V;NFIN,1,6
478,singen,sing,V;IMP;SG;2,1,6
479,grave,grâven,N;DAT;PL,1,6
480,verswinden,verswinden,V;NFIN,1,6
481,enpfinden,enpfunden,V;IND;PL;1;PST,1,6
482,ziehen,zôch,V;IND;SG;3;PST,1,6
483,werfen,wërfen,V;SBJV;PL;3;PRS,1,6
484,enpfinden,enpfinde,V;SBJV;SG;1;PRS,1,6
485,rinnen,rinnet,V;IMP;PL;2,1,6
486,singen,singet,V;SBJV;PL;2;PRS,1,6
487,biegen,bügest,V;SBJV;SG;2;PST,1,6
488,sieden,gesoten,V.PTCP;PST,1,6
489,slahen,slüege,V;SBJV;SG;1;PST,1,6
490,singen,sünge,V;SBJV;SG;3;PST,1,6
491,wahsen,wüehse,V;IND;SG;2;PST,1,6
492,verswinden,verswinde,V;IND;SG;1;PRS,1,6
493,enpfinden,enpfünden,V;SBJV;PL;3;PST,1,6
494,wahsen,wahset,V;SBJV;PL;2;PRS,1,6
495,binden,binde,V;SBJV;SG;1;PRS,1,6
