,lemma,form,tags,family,language
82,кочкамс,кочкафтсак,V;AC3S;SG;2;CAUS,5,6
83,шкай,шкайть,N;GEN;DEF;SG,5,6
84,кома,комаса,N;IN+ESS;SG;LGSPEC1,5,6
85,юморист,юмористоньке,N;HUM;GEN;SG;LGSPEC_AMP;LGSPEC1,5,6
86,лкштадемс,лкштадемс,V;NFIN;TR,5,6
87,панчф,панчфть,N;GEN;DEF;SG,5,6
88,колхозница,колхозницатнень,N;HUM;GEN;DEF;PL;LGSPEC1,5,6
89,аул,аулхнень,N;GEN;PL;PSS1S;LGSPEC1,5,6
90,егерь,егерь,N;HUM;NOM;SG;LGSPEC1,5,6
91,трактор,тракторхне,N;HUM;NOM;PL;PSS1S;LGSPEC1,5,6
92,ярмак,ярмаконь,N;GEN;SG,5,6
93,мекольце,мекольцекс,ADJ;TRANS;SG,5,6
94,офис,офис,N;NOM;SG;LGSPEC1,5,6
95,спартакиада,спартакиадань,N;GEN;SG;LGSPEC1,5,6
96,семья,семьятнень,N;GEN;PL;PSS2S;LGSPEC1,5,6
97,торамс,торасть,V;AC3;PL;2;INTR,5,6
98,бюджет,бюджетонте,N;NOM;SG;PSS2P;LGSPEC1,5,6
99,сёрмадомс,сермадат,V;SG;2;TR,5,6
100,мода,моданьконь,N;GEN;SG;PSS1P;LGSPEC1,5,6
101,овоз,овоснень,N;GEN;DEF;PL,5,6
102,поезд,поездса,N;IN+ESS;SG;LGSPEC1,5,6
103,производства,производства,N;NOM;SG;LGSPEC1,5,6
104,азомс,азфт,V.PTCP;NOM;PL;PST;TR,5,6
105,предприятия,предприятиясонк,N;IN+ESS;SG;PSS1P;LGSPEC1,5,6
106,студень,студеттнень,N;GEN;DEF;PL;LGSPEC1,5,6
107,нурда,нуртт,N;NOM;PL,5,6
108,мирендамс,мирендафтодязь,V;AC2P;CAUS;LGSPEC1,5,6
109,пчкамс,пчкат,V;SG;2;INTR,5,6
110,максомс,максфтсь,V;SG;3;PST;CAUS,5,6
111,труд,трудцень,N;GEN;SG;PSS2S;LGSPEC1,5,6
112,питниши,питнишити,N;DAT;DEF;SG,5,6
113,пластика,пластикать,N;GEN;DEF;SG;LGSPEC1,5,6
114,вид,видоц,N;NOM;SG;PSS3S;LGSPEC1,5,6
115,ётай,етайхненьге,N;HUM;GEN;PL;LGSPEC_AMP;PSS1S,5,6
116,статья,статьясонк,N;IN+ESS;SG;PSS1P;LGSPEC1,5,6
117,шоворемс,шоворькшнесть,V;AC3;PL;2;INTR,5,6
118,вешфкс,вешфксу,N;AT+ALL;SG,5,6
119,отличник,отличникт,N;HUM;NOM;PL;LGSPEC1,5,6
120,лисемс,лисьфне,V.PTCP;NOM;DEF;PL;PST;INTR,5,6
121,врхтадемс,врхтадсть,V;AC3;PL;2;INTR,5,6
122,мала,малать,ADJ;GEN;DEF;SG,5,6
123,сенем,сенемса,ADJ;IN+ESS;SG,5,6
124,опекунства,опекунствань,N;GEN;SG;LGSPEC1,5,6
125,пяшкодемс,пяшкодельхть,V;PL;3;RMT;TR,5,6
126,комиссариат,комиссариатонь,N;GEN;SG;LGSPEC1,5,6
127,награда,наградасонза,N;IN+ESS;SG;PSS3S;LGSPEC1,5,6
128,пеель,пееленц,N;GEN;SG;PSS3S,5,6
129,просветитель,просветитель,N;HUM;NOM;SG;LGSPEC1,5,6
130,мариец,мариецнень,N;HUM;GEN;PL;PSS1S;LGSPEC1,5,6
131,ава,аваснонды,N;HUM;DAT;SG;PSS3P,5,6
132,конь,конька,N;LGSPEC_AMP;LGSPEC1,5,6
133,ноляви,ноляви,ADJ,5,6
134,специалист,специалистт,N;HUM;NOM;PL;LGSPEC1,5,6
135,сбор,сборс,N;IN+ALL;SG;LGSPEC1,5,6
136,проект,проектта,N;ABL;SG;LGSPEC1,5,6
137,цяпамс,цяпаме,V;PL;1;PST;INTR,5,6
138,колдубамс,колдубафокс,V.PTCP;TRANS;SG;PST;INTR;LGSPEC1,5,6
139,васта,вастоньке,N;GEN;SG;LGSPEC_AMP,5,6
140,экзамен,экзаменць,N;NOM;DEF;SG;LGSPEC1,5,6
141,мята,мята,N;NOM;SG;LGSPEC1,5,6
142,футболист,футболистокс,N;HUM;TRANS;SG;LGSPEC1,5,6
143,бабамс,бабаньке,V;SG;LGSPEC_AMP;1;PST;INTR,5,6
144,кенярдемс,кеняртькшнеме,V;PL;1;PST;INTR,5,6
145,васедемс,васетькшнеме,V;PL;1;PST;INTR,5,6
146,пзьгата,пзьгатась,N;HUM;NOM;DEF;SG,5,6
147,сяканя,сяканятнень,N;GEN;DEF;PL,5,6
148,клетка,клеткать,N;GEN;DEF;SG;LGSPEC1,5,6
149,шнамс,шнатама,V;PL;1;TR,5,6
150,пуромкс,пуромксонь,N;GEN;SG,5,6
151,способ,способсь,N;NOM;DEF;SG;LGSPEC1,5,6
152,хрустальнай,хрустальнай,ADJ;LGSPEC1,5,6
153,судендамс,судендатядязь,V;AC2;PL;3;TR;LGSPEC1,5,6
154,эрек,эрекненди,ADJ;DAT;PL;PSS1S,5,6
155,самолёт,самолетта,N;ABL;SG;LGSPEC1,5,6
156,узел,узелхнень,N;GEN;PL;PSS1S;LGSPEC1,5,6
157,лист,листть,N;GEN;DEF;SG;LGSPEC1,5,6
158,ФАП,фап-ть,N;GEN;DEF;SG;LGSPEC1,5,6
159,спорнай,спорнай,ADJ;LGSPEC1,5,6
160,азомс,азондонь,V;SG;1;PST;TR,5,6
161,нотариус,нотариус,N;HUM;NOM;SG;LGSPEC1,5,6
162,брад,браттненди,N;HUM;DAT;PL;PSS2S;LGSPEC1,5,6
163,депутат,депутатоньконь,N;HUM;GEN;SG;PSS1P;LGSPEC1,5,6
164,ремесленник,ремесленникне,N;HUM;NOM;DEF;PL;LGSPEC1,5,6
165,кудазорава,кудазорават,N;HUM;NOM;PL,5,6
166,сектор,сектор,N;NOM;SG;LGSPEC1,5,6
167,трямс,трясть,V;AC3;PL;2;TR,5,6
168,кштимс,кштимс,V;NFIN;INTR,5,6
169,буква,букванза,N;NOM;PL;PSS3S;LGSPEC1,5,6
170,сими,симись,N;HUM;NOM;DEF;SG,5,6
171,модамарь,модамарьда,N;ABL;SG,5,6
172,ферма,ферманза,N;NOM;PL;PSS3S;LGSPEC1,5,6
173,доклад,докладснон,N;GEN;SG;PSS3P;LGSPEC1,5,6
174,учемс,учень,V;SG;1;PST;TR,5,6
175,лихтемс,лихтьсайть,V;AC3P;SG;2;TR,5,6
176,зарисовка,зарисовкане,N;NOM;PL;PSS1S;LGSPEC1,5,6
177,рьвяяй,рьвяяень,N;HUM;GEN;SG,5,6
178,одкстоптомс,одкстоптовсь,V;SG;3;PST;TR;PASS,5,6
179,лемдемс,лемдеволь,V;SG;3;RMT;TR;PASS,5,6
180,фонд,фондсост,N;IN+ESS;SG;PSS3P;LGSPEC1,5,6
181,корянь,корянь,N;NOM;SG;LGSPEC1,5,6
182,служба,службаста,N;IN+ABL;SG;LGSPEC1,5,6
183,кожфонь,кожфонь,ADJ,5,6
184,вест,веста,N;ABL;SG;LGSPEC1,5,6
185,категория,категорияста,N;IN+ABL;SG;LGSPEC1,5,6
186,пословица,пословицатнень,N;GEN;PL;PSS2S;LGSPEC1,5,6
187,шум,шуму,N;AT+ALL;SG;LGSPEC1,5,6
188,сталма,сталмоса,N;IN+ESS;SG,5,6
189,викторина,викторинать,N;GEN;DEF;SG;LGSPEC1,5,6
190,пуроптомс,пуропты,V;SG;3;TR,5,6
191,китель,китель,N;NOM;SG;LGSPEC1,5,6
192,кочкамат,кочкаманцты,N;DAT;SG;PSS3S,5,6
193,праздниконь,праздниконне,ADJ;NOM;DEF;PL;LGSPEC1,5,6
194,библиотека,библиотекастон,N;IN+ABL;SG;PSS1S;LGSPEC1,5,6
195,сод,соткст,N;TRANS;SG;PSS2S,5,6
196,следователь,следовательхнень,N;HUM;GEN;DEF;PL;LGSPEC1,5,6
197,эстафета,эстафетатнень,N;GEN;PL;PSS2S;LGSPEC1,5,6
198,медальон,медальон,N;NOM;SG;LGSPEC1,5,6
199,визделгодомс,визделгофне,V.PTCP;NOM;DEF;PL;PST;INTR,5,6
200,тяряфтомс,тяряфтсть,V;AC3;IMP;PL;2;TR,5,6
201,спокойнай,спокойнай,ADJ;LGSPEC1,5,6
202,безопасность,безопасность,N;NOM;SG;LGSPEC1,5,6
203,мумс,мумс,V;NFIN;TR,5,6
204,юбилей,юбилейхть,N;NOM;PL;LGSPEC1,5,6
205,синдемс,синдевсть,V;PL;3;PST;TR;PASS,5,6
206,велосипед,велосипедозонза,N;IN+ALL;SG;PSS3S;LGSPEC1,5,6
207,продукция,продукциятне,N;NOM;DEF;PL;LGSPEC1,5,6
208,трибуна,трибунатнень,N;GEN;PL;PSS2S;LGSPEC1,5,6
209,панжемс,панжезевсь,V;SG;3;PST;TR,5,6
210,кенеремс,кенерьфнень,V.PTCP;GEN;PL;PSS1S;PST;INTR,5,6
211,поисковик,поисковиконь,N;GEN;SG;LGSPEC1,5,6
212,учитель,учительти,N;HUM;DAT;DEF;SG;LGSPEC1,5,6
213,удаламс,удалаф,V.PTCP;PST;INTR;LGSPEC1,5,6
214,проектировщик,проектировщикненди,N;HUM;DAT;PL;PSS1S;LGSPEC1,5,6
215,фестиваль,фестивальське,N;NOM;DEF;SG;LGSPEC_AMP;LGSPEC1,5,6
216,тиемс,тиемска,V;NFIN;LGSPEC_AMP;TR,5,6
217,кафе,кафетненди,N;DAT;PL;PSS2S;LGSPEC1,5,6
218,задания,заданияц,N;NOM;SG;PSS3S;LGSPEC1,5,6
219,труба,труба,N;NOM;SG;LGSPEC1,5,6
220,керосин,керосинць,N;NOM;DEF;SG;LGSPEC1,5,6
221,пандомс,пандсть,V;PL;3;PST;TR,5,6
222,циледи,циледида,N;HUM;ABL;SG,5,6
223,шнамс,шнайхть,V;PL;3;TR,5,6
224,щёка,щекать,N;GEN;DEF;SG;LGSPEC1,5,6
225,захватчик,захватчикне,N;HUM;NOM;DEF;PL;LGSPEC1,5,6
226,ученик,ученикне,N;HUM;NOM;PL;PSS1S;LGSPEC1,5,6
227,охотендамс,охотендасть,V;AC3;IMP;PL;2;INTR;LGSPEC1,5,6
228,учёнай,учёнайхненьге,N;HUM;GEN;PL;LGSPEC_AMP;PSS1S;LGSPEC1,5,6
229,турист,туристтненди,N;HUM;DAT;PL;PSS2S;LGSPEC1,5,6
230,начкомс,начксь,V;SG;3;PST;INTR,5,6
231,рама,рамават,N;PROL;SG;PSS2S;LGSPEC1,5,6
232,куд,кудсонт,N;IN+ESS;SG;PSS2P,5,6
233,европеец,европеецнень,N;HUM;GEN;DEF;PL;LGSPEC1,5,6
234,представитель,представителькс,N;HUM;TRANS;SG;LGSPEC1,5,6
235,плёнка,пленкатнень,N;GEN;PL;PSS2S;LGSPEC1,5,6
236,прокурор,прокурорхне,N;HUM;NOM;DEF;PL;LGSPEC1,5,6
237,арамс,арак,V;IMP;SG;2;TR,5,6
238,полуфабрикат,полуфабрикаттне,N;NOM;PL;PSS2S;LGSPEC1,5,6
239,лапшава,лапшавас,N;IN+ALL;SG,5,6
240,наркоз,наркоз,N;NOM;SG;LGSPEC1,5,6
241,партнёр,партнерсь,N;HUM;NOM;DEF;SG;LGSPEC1,5,6
242,аердомс,аерткшнесть,V;AC3;IMP;PL;2;INTR,5,6
243,текст,тексттнень,N;GEN;DEF;PL;LGSPEC1,5,6
244,склад,складть,N;GEN;DEF;SG;LGSPEC1,5,6
245,архив,архив,N;NOM;SG;LGSPEC1,5,6
246,переводчик,переводчикт,N;HUM;NOM;PL;LGSPEC1,5,6
247,стихия,стихияти,N;DAT;DEF;SG;LGSPEC1,5,6
248,панда,панда,N;NOM;SG,5,6
249,пансионат,пансионат,N;NOM;SG;LGSPEC1,5,6
250,коллегия,коллегиянь,N;GEN;SG;LGSPEC1,5,6
251,баскетбол,баскетболонь,N;GEN;SG;LGSPEC1,5,6
252,организация,организацияц,N;NOM;SG;PSS3S;LGSPEC1,5,6
253,церькав,церькаву,N;AT+ALL;SG;LGSPEC1,5,6
254,валвеляфкс,валвеляфкссь,N;NOM;DEF;SG,5,6
255,туркмен,туркметт,N;HUM;NOM;PL;LGSPEC1,5,6
256,комляв,комлявста,ADJ;IN+ABL;SG,5,6
257,норма,норманди,N;DAT;SG;LGSPEC1,5,6
258,процент,процентсна,N;NOM;SG;PSS3P;LGSPEC1,5,6
259,активист,активистонза,N;HUM;NOM;PL;PSS3S;LGSPEC1,5,6
260,васькамс,васькафта,V;NEG;CAUS,5,6
261,металл,металлсь,N;NOM;DEF;SG;LGSPEC1,5,6
262,ашкоркс,ашкоркст,N;NOM;PL,5,6
263,работамс,работасть,V;AC3;PL;2;TR;LGSPEC1,5,6
264,уровень,уроветтнень,N;GEN;DEF;PL;LGSPEC1,5,6
265,сявомс,сявов,V;NEG;TR;PASS,5,6
266,педагог,педагокненди,N;HUM;DAT;PL;PSS1S;LGSPEC1,5,6
267,отмечандамс,отмечандакшневи,V;SG;3;CAUS;LGSPEC1,5,6
268,лямбе,лямбоста,N;IN+ABL;SG,5,6
269,юр,юроньконди,N;DAT;SG;PSS1P,5,6
270,удар,ударонза,N;NOM;PL;PSS3S;LGSPEC1,5,6
271,куйгор,куйгорса,N;IN+ESS;SG,5,6
272,пинге,пингське,N;NOM;DEF;SG;LGSPEC_AMP,5,6
273,отложения,отложениять,N;GEN;DEF;SG;LGSPEC1,5,6
274,мастер-класс,мастер-класст,N;NOM;PL;LGSPEC1,5,6
275,овоща,овощатнень,N;GEN;PL;PSS2S;LGSPEC1,5,6
276,кустарник,кустарникнень,N;GEN;PL;PSS1S;LGSPEC1,5,6
277,оржалгодомс,оржалгода,V;NEG;INTR,5,6
278,мала,маладонга,ADJ;ABL;SG;LGSPEC_AMP;PSS1S,5,6
279,пяль,пяленцты,N;DAT;SG;PSS3S,5,6
280,ила,илакс,N;TRANS;SG,5,6
281,наставник,наставниколь,N;HUM;SG;3;PST;LGSPEC1,5,6
282,мебель,мебельть,N;GEN;DEF;SG;LGSPEC1,5,6
283,рястамс,рястальхть,V;PL;3;RMT;TR,5,6
284,задача,задачац,N;NOM;SG;PSS3S;LGSPEC1,5,6
285,комиссариат,комиссариаттнень,N;GEN;PL;PSS2S;LGSPEC1,5,6
286,месендемс,месендят,V;SG;2;INTR,5,6
287,патриот,патриотсна,N;HUM;NOM;SG;PSS3P;LGSPEC1,5,6
288,мужества,мужестванкса,N;CAUSV;SG;LGSPEC1,5,6
289,аля,алятненьге,N;HUM;GEN;DEF;PL;LGSPEC_AMP,5,6
290,пропорция,пропорцияса,N;IN+ESS;SG;LGSPEC1,5,6
291,графика,графикоц,N;NOM;SG;PSS3S;LGSPEC1,5,6
292,идень,идененди,ADJ;DAT;SG,5,6
293,фамилия,фамилиякс,N;TRANS;SG;LGSPEC1,5,6
294,собственность,собственностть,N;GEN;DEF;SG;LGSPEC1,5,6
295,флешка,флешкатне,N;NOM;PL;PSS2S;LGSPEC1,5,6
296,инспектор,инспекторкс,N;HUM;TRANS;SG;LGSPEC1,5,6
297,вещания,вещаниять,N;GEN;DEF;SG;LGSPEC1,5,6
298,каникула,каникуласта,N;IN+ABL;SG;LGSPEC1,5,6
299,филолог,филологокс,N;HUM;TRANS;SG;LGSPEC1,5,6
300,парламент,парламентти,N;DAT;DEF;SG;LGSPEC1,5,6
301,спонсор,спонсорхнень,N;HUM;GEN;PL;PSS1S;LGSPEC1,5,6
302,виденцямс,виденцякшни,V;SG;3;INTR,5,6
303,банка,банкас,N;IN+ALL;SG;LGSPEC1,5,6
304,сявомс,сявовсь,V;SG;3;PST;TR;PASS,5,6
305,токамс,токавсь,V;SG;3;PST;TR;PASS,5,6
306,агроном,агронопт,N;HUM;NOM;PL;LGSPEC1,5,6
307,лисьф,лисьфонь,N;GEN;SG,5,6
308,тюс,тюсоц,N;NOM;SG;PSS3S,5,6
309,локша,локшенц,N;GEN;SG;PSS3S,5,6
310,мокшень,мокшенне,ADJ;NOM;PL;PSS1S,5,6
311,пяшкодемс,пяшкодемазь,V;AC1;PL;3;TR,5,6
312,валенця,валенцянень,N;GEN;PL;PSS1S;LGSPEC1,5,6
313,соткс,сотксснон,N;GEN;SG;PSS3P,5,6
314,инстанция,инстанциянь,N;GEN;SG;LGSPEC1,5,6
315,трилогия,трилогиякс,N;TRANS;SG;LGSPEC1,5,6
316,пенальти,пенальтит,N;NOM;PL;LGSPEC1,5,6
317,пянакуд,пянакуттне,N;NOM;PL;PSS2S,5,6
318,сестра,сестратне,N;HUM;NOM;DEF;PL;LGSPEC1,5,6
319,ЭВМ,эвм,N;NOM;SG;LGSPEC1,5,6
320,ширь,ширьста,N;IN+ABL;SG,5,6
321,аймак,аймакоц,N;NOM;SG;PSS3S,5,6
322,ракета,ракета,N;NOM;SG;LGSPEC1,5,6
323,стихия,стихиять,N;GEN;DEF;SG;LGSPEC1,5,6
324,концертмейстер,концертмейстер,N;HUM;NOM;SG;LGSPEC1,5,6
325,таколдомс,таколдозевонь,V;SG;1;PST;INTR,5,6
326,мяште,мяштезон,N;IN+ALL;SG;PSS1S,5,6
327,книга,книгадон,N;ABL;SG;PSS1S;LGSPEC1,5,6
328,конгресс,конгрессонза,N;NOM;PL;PSS3S;LGSPEC1,5,6
329,соткс,соткс,N;NOM;SG,5,6
330,польтядемс,польтядезе,V;AC3S;SG;3;TR,5,6
331,кяль,кяльтьке,N;GEN;DEF;SG;LGSPEC_AMP,5,6
332,пульхкомс,пульхкоме,V;PL;1;PST;INTR,5,6
333,спасибамс,спасибасть,V;PL;3;PST;TR;LGSPEC1,5,6
334,талант,талантть,N;GEN;DEF;SG;LGSPEC1,5,6
335,лицей,лицейсонк,N;IN+ESS;SG;PSS1P;LGSPEC1,5,6
336,вай,ваенди,N;DAT;SG,5,6
337,мадомс,мадондсть,V;AC3;PL;2;INTR,5,6
338,ансамбль,ансамбль,N;NOM;SG;LGSPEC1,5,6
339,шавомс,шавфтомс,V;NFIN;CAUS,5,6
340,июлень,июлень,ADJ;LGSPEC1,5,6
341,физиотерапевтическяй,физиотерапевтическяй,ADJ;LGSPEC1,5,6
342,эрямс,эрямань,V;AC1;SG;3;INTR,5,6
343,ворьфтемс,ворьфтезе,V;AC3S;SG;3;TR,5,6
344,сяськома,сяськомать,N;GEN;DEF;SG,5,6
345,прважамс,прважафоль,V.PTCP;SG;3;PST;TR;LGSPEC1,5,6
346,каникулат,каникулат,N;NOM;PL;LGSPEC1,5,6
347,электропоезд,электропоезттненди,N;DAT;PL;PSS2S;LGSPEC1,5,6
348,гран-при,гран-принь,N;GEN;SG;LGSPEC1,5,6
349,редактор,редактороньке,N;HUM;GEN;SG;LGSPEC_AMP;LGSPEC1,5,6
350,киза,кизодот,N;ABL;SG;PSS2S,5,6
351,мода,модазе,N;NOM;SG;PSS1S;LGSPEC1,5,6
352,выступления,выступленият,N;NOM;PL;LGSPEC1,5,6
353,ловажа,ловажанц,N;GEN;SG;PSS3S,5,6
354,жених,женихснон,N;GEN;SG;PSS3P;LGSPEC1,5,6
355,выставка,выставкасот,N;IN+ESS;SG;PSS2S;LGSPEC1,5,6
356,сатирик,сатирик,N;HUM;NOM;SG;LGSPEC1,5,6
357,нюди,нюдихне,N;NOM;DEF;PL,5,6
358,ромашка,ромашка,N;NOM;SG;LGSPEC1,5,6
359,самоходка,самоходкат,N;NOM;PL;LGSPEC1,5,6
360,стамс,стафтоме,V;PL;1;PST;CAUS,5,6
361,сярятьф,сярятьфсь,N;NOM;DEF;SG,5,6
362,покойнай,покойнайть,ADJ;NOM;PL;LGSPEC1,5,6
363,оператор,операторхт,N;HUM;NOM;PL;LGSPEC1,5,6
364,покодемс,покотькшнесть,V;AC3;IMP;PL;2;TR,5,6
365,шкабаваз,шкабавазть,N;GEN;DEF;SG,5,6
366,оборудования,оборудованиять,N;GEN;DEF;SG;LGSPEC1,5,6
367,экскурсия,экскурсияс,N;IN+ALL;SG;LGSPEC1,5,6
368,шра,шранц,N;GEN;SG;PSS3S,5,6
369,пшкядемс,пшкятькшнетяма,V;PL;1;TR,5,6
370,гордость,гордостекс,N;TRANS;SG;LGSPEC1,5,6
371,сява,сяватнень,N;HUM;GEN;PL;PSS2S,5,6
372,тиемс,тифста,V.PTCP;IN+ABL;SG;PST;TR,5,6
373,отвечамс,отвечальхть,V;PL;3;RMT;TR;LGSPEC1,5,6
374,ляй,ляи,N;AT+ALL;SG,5,6
375,эрямс,эряфсь,V.PTCP;NOM;DEF;SG;PST;INTR,5,6
376,этап,этап,N;NOM;SG;LGSPEC1,5,6
377,семья,семьят,N;NOM;PL;LGSPEC1,5,6
378,медаль,медальда,N;ABL;SG;LGSPEC1,5,6
379,ярхцампяль,ярхцампяль,N;NOM;SG,5,6
380,удаламс,удалай,V;SG;3;INTR;LGSPEC1,5,6
381,сяськома,сяськоманцты,N;DAT;SG;PSS3S,5,6
382,палас,палас,N;NOM;SG;LGSPEC1,5,6
383,диск,дискста,N;IN+ABL;SG;LGSPEC1,5,6
384,рахамс,рахайхть,V;PL;3;INTR,5,6
385,синагога,синагогас,N;IN+ALL;SG;LGSPEC1,5,6
386,кружок,кружокозонза,N;IN+ALL;SG;PSS3S;LGSPEC1,5,6
387,опера,операса,N;IN+ESS;SG;LGSPEC1,5,6
388,доза,доза,N;NOM;SG;LGSPEC1,5,6
389,алкоголик,алкоголикнень,N;HUM;GEN;PL;PSS1S;LGSPEC1,5,6
390,коза,коза,N;HUM;NOM;SG;LGSPEC1,5,6
391,чулка,чулкас,N;IN+ALL;SG;LGSPEC1,5,6
392,дивандамс,дивандат,V;SG;2;INTR;LGSPEC1,5,6
393,реформа,реформань,N;GEN;SG;LGSPEC1,5,6
394,попугай,попугайти,N;HUM;DAT;DEF;SG;LGSPEC1,5,6
395,аськолкс,аськолксне,N;NOM;DEF;PL,5,6
396,ушедомс,ушеткшнян,V;SG;1;TR,5,6
397,итог,итогокс,N;TRANS;SG;LGSPEC1,5,6
398,автограф,автограф,N;NOM;SG;LGSPEC1,5,6
399,коммуникация,коммуникациятне,N;NOM;DEF;PL;LGSPEC1,5,6
400,трактористка,трактористкаль,N;HUM;SG;3;PST;LGSPEC1,5,6
