,lemma,form,tags,family,language
112,maneho,maneho,V;NFIN,2,5
113,dama,dama,V;NFIN,2,5
114,babá',binabá',V;PFV;PFOC,2,5
115,bába',ibabába',V;PFOC;LGSPEC1,2,5
116,intindi,naintindihan,V;PFV;PFOC,2,5
117,dilig,magdidilig,V;AGFOC;LGSPEC1,2,5
118,dalo,dumadalo,V;IPFV;AGFOC,2,5
119,galit,manggagalit,V;AGFOC;LGSPEC1,2,5
120,kuha',kinukuha',V;IPFV;PFOC,2,5
121,sukat,sinukat,V;PFV;PFOC,2,5
122,regalo,nireregalugan,V;IPFV;PFOC,2,5
123,sákit,nasasáktan,V;IPFV;AGFOC,2,5
124,bitbit,bitbit,V;NFIN,2,5
125,sayá,ipapagsayá,V;PFOC;LGSPEC1,2,5
126,punta,punta,V;NFIN,2,5
127,dagdag,dinagdagan,V;PFV;PFOC,2,5
128,basa,babasahin,V;PFOC;LGSPEC1,2,5
129,gibá',gibá',V;NFIN,2,5
130,tanggal,nagtanggal,V;PFV;AGFOC,2,5
131,kita,makakakita,V;AGFOC;LGSPEC1,2,5
132,bihis,nagbibihis,V;IPFV;AGFOC,2,5
133,pili',pumipili',V;IPFV;AGFOC,2,5
134,yari',yari',V;NFIN,2,5
135,sulat,sinusulat,V;IPFV;PFOC,2,5
136,hugas,hinugasan,V;PFV;PFOC,2,5
137,hárap,humárap,V;PFV;AGFOC,2,5
138,akyat,inaakyat,V;IPFV;PFOC,2,5
139,silip,sinisilip,V;IPFV;PFOC,2,5
140,babá',bumababá',V;IPFV;AGFOC,2,5
141,sulat,sinulatan,V;PFV;PFOC,2,5
142,takip,papagtakpan,V;PFOC;LGSPEC1,2,5
143,pili',pili',V;NFIN,2,5
144,turo',tinuturo',V;IPFV;PFOC,2,5
145,mangha',namamanghaan,V;IPFV;PFOC,2,5
146,dating rating,dumarating nararating,V;IPFV;AGFOC,2,5
147,kamay,kinamayan,V;PFV;PFOC,2,5
148,sabi,sasabihin,V;PFOC;LGSPEC1,2,5
149,dampot,dumampot,V;PFV;AGFOC,2,5
150,tulog,tulog,V;NFIN,2,5
151,mangha',namanghaan,V;PFV;PFOC,2,5
152,inis,nang-iinis,V;IPFV;AGFOC,2,5
153,sakay,sinasakyan,V;IPFV;PFOC,2,5
154,tahimik,itatahimik,V;PFOC;LGSPEC1,2,5
155,puntá,pinuntáhan,V;PFV;PFOC,2,5
156,habla,habla,V;NFIN,2,5
157,sukat,magsusukat,V;AGFOC;LGSPEC1,2,5
158,tángo',tumatángo',V;IPFV;AGFOC,2,5
159,tingín,tingín,V;NFIN,2,5
160,dala,dadalhin,V;PFOC;LGSPEC1,2,5
161,simangot,sinimangutan,V;PFV;PFOC,2,5
162,akala,akala,V;NFIN,2,5
163,hintay,hihintayin,V;PFOC;LGSPEC1,2,5
164,nood,papanoorin,V;PFOC;LGSPEC1,2,5
165,sali,sali,V;NFIN,2,5
166,walá',walá',V;NFIN,2,5
167,anak,ipapanganak,V;PFOC;LGSPEC1,2,5
168,kita,pinakita,V;PFV;PFOC,2,5
169,tingín,nagpapatingín,V;IPFV;AGFOC,2,5
170,laban,lumaban,V;PFV;AGFOC,2,5
171,sulat,sumulat,V;PFV;AGFOC,2,5
172,bigay,nagbibigay,V;IPFV;AGFOC,2,5
173,kátok,kinakátok,V;IPFV;PFOC,2,5
174,hagod,maghahagod,V;AGFOC;LGSPEC1,2,5
175,basa,babasahan,V;PFOC;LGSPEC1,2,5
176,huni,hinuhunihan,V;IPFV;PFOC,2,5
177,labas,lalabasin,V;PFOC;LGSPEC1,2,5
178,sigaw,sinisigaw,V;IPFV;PFOC,2,5
179,hárap,hinárap,V;PFV;PFOC,2,5
180,guhit,magguguhit,V;AGFOC;LGSPEC1,2,5
181,gáling,igagáling,V;PFOC;LGSPEC1,2,5
182,sayaw,sumasayaw,V;IPFV;AGFOC,2,5
183,dalo,dalo,V;NFIN,2,5
184,ngiti,ngingitian,V;PFOC;LGSPEC1,2,5
185,talon,tatalon,V;AGFOC;LGSPEC1,2,5
186,bukas,nagbukas,V;PFV;AGFOC,2,5
187,kuha,kukuha,V;AGFOC;LGSPEC1,2,5
188,garahe,igagarahe,V;PFOC;LGSPEC1,2,5
189,umpisa,nag-umpisa,V;PFV;AGFOC,2,5
190,kumusta,kinukumusta,V;IPFV;PFOC,2,5
191,sirá',nagsirá',V;PFV;AGFOC,2,5
192,ayaw,ayaw,V;NFIN,2,5
193,tanggap,tatanggapin,V;PFOC;LGSPEC1,2,5
194,abot,aabutin,V;PFOC;LGSPEC1,2,5
195,abot,abot,V;NFIN,2,5
196,kilala,kikilalanin,V;PFOC;LGSPEC1,2,5
197,takip,magtatakip,V;AGFOC;LGSPEC1,2,5
198,másid,minásdan,V;PFV;PFOC,2,5
199,sabi,nagsasabi,V;IPFV;AGFOC,2,5
200,yakap,yayakapin,V;PFOC;LGSPEC1,2,5
201,mahal,minamahal,V;IPFV;PFOC,2,5
202,bilis,bilis,V;NFIN,2,5
203,ulit,nag-ulit,V;PFV;AGFOC,2,5
204,samba,magsasamba,V;AGFOC;LGSPEC1,2,5
205,lipat,lipat,V;NFIN,2,5
206,surí',sinusurí',V;IPFV;PFOC,2,5
207,dalaw,dinadalaw,V;IPFV;PFOC,2,5
208,dali',minamadali',V;IPFV;PFOC,2,5
209,laga,ilalaga,V;PFOC;LGSPEC1,2,5
210,tinda,nagtinda,V;PFV;AGFOC,2,5
211,lagay,nilalagay,V;IPFV;PFOC,2,5
212,aral,aral,V;NFIN,2,5
213,sipol,sumipol,V;PFV;AGFOC,2,5
214,kátok,kakátok,V;AGFOC;LGSPEC1,2,5
215,suway,susuway,V;AGFOC;LGSPEC1,2,5
216,kilala,nagpapakilala,V;IPFV;AGFOC,2,5
217,hiram,humiram,V;PFV;AGFOC,2,5
218,bilang,bumilang,V;PFV;AGFOC,2,5
219,sanlá',nagsasanlá',V;IPFV;AGFOC,2,5
220,surí',susurí'in,V;PFOC;LGSPEC1,2,5
221,sali,isasali,V;PFOC;LGSPEC1,2,5
222,gibá',naggibá',V;PFV;AGFOC,2,5
223,utos,uutusan,V;PFOC;LGSPEC1,2,5
224,pugot,nagpugot,V;PFV;AGFOC,2,5
225,tago',nagtatago',V;IPFV;AGFOC,2,5
226,samba,sinamba,V;PFV;PFOC,2,5
227,trabaho,nagtrabaho,V;PFV;AGFOC,2,5
228,gulong,gugulong,V;AGFOC;LGSPEC1,2,5
229,tayó',nagtayó',V;PFV;AGFOC,2,5
230,hatí',naghatí',V;PFV;AGFOC,2,5
231,surí',nagsurí',V;PFV;AGFOC,2,5
232,hárap,hárap,V;NFIN,2,5
233,tawid,tatawid,V;AGFOC;LGSPEC1,2,5
234,tingín,tinitíngnan,V;IPFV;PFOC,2,5
235,tulong,tinutulungan,V;IPFV;PFOC,2,5
236,yakap,yakap,V;NFIN,2,5
237,arkila,inarkila,V;PFV;PFOC,2,5
238,tago',tago',V;NFIN,2,5
239,dagdag,magdaragdag,V;AGFOC;LGSPEC1,2,5
240,pátay,pumapátay,V;IPFV;AGFOC,2,5
241,akyat,nag-aakyat,V;IPFV;AGFOC,2,5
242,tanggi,tatanggihan,V;PFOC;LGSPEC1,2,5
243,palit,nagpapalit,V;IPFV;AGFOC,2,5
244,alis,umalis,V;PFV;AGFOC,2,5
245,suway,suway,V;NFIN,2,5
246,tanim,tanim,V;NFIN,2,5
247,anak,nanganganak,V;IPFV;AGFOC,2,5
248,saká,nagsaká,V;PFV;AGFOC,2,5
249,sunong,magsusunong,V;AGFOC;LGSPEC1,2,5
250,sulit,susulitin,V;PFOC;LGSPEC1,2,5
251,lakad,naglalakad,V;IPFV;AGFOC,2,5
252,lagnat,nilagnat,V;PFV;PFOC,2,5
253,bisita,bisita,V;NFIN,2,5
254,wala',mawawala',V;AGFOC;LGSPEC1,2,5
255,kita,magpapakita,V;AGFOC;LGSPEC1,2,5
256,takbo,tinatakbo,V;IPFV;PFOC,2,5
257,sulong,sumusulong,V;IPFV;AGFOC,2,5
258,kinig,makikinig,V;AGFOC;LGSPEC1,2,5
259,bigay,bibigyan,V;PFOC;LGSPEC1,2,5
260,makinilya,nagmamakinilya,V;IPFV;AGFOC,2,5
261,palengke,na- malengke,V;PFV;AGFOC,2,5
262,sáma,isasáma,V;PFOC;LGSPEC1,2,5
263,sukat,nagsusukat,V;IPFV;AGFOC,2,5
264,tákot,tákot,V;NFIN,2,5
265,muhí',kinamuhí'an,V;PFV;PFOC,2,5
266,tuloy,tuloy,V;NFIN,2,5
267,tanggap,tumanggap,V;PFV;AGFOC,2,5
268,higpit,hinigpitan,V;PFV;PFOC,2,5
269,tápos,magtatápos,V;AGFOC;LGSPEC1,2,5
270,punó',nagpupunó',V;IPFV;AGFOC,2,5
271,kita,nakikita,V;IPFV;PFOC,2,5
272,punas,nagpupunas,V;IPFV;AGFOC,2,5
273,anak,ipinanganak,V;PFV;PFOC,2,5
274,tahi',nagtatahi',V;IPFV;AGFOC,2,5
275,hárap,humahárap,V;IPFV;AGFOC,2,5
276,yari',nangyayari',V;IPFV;AGFOC,2,5
277,suntok,nanununtok,V;IPFV;AGFOC,2,5
278,sakay,sumakay,V;PFV;AGFOC,2,5
279,kíta,nagkikíta,V;IPFV;AGFOC,2,5
280,pigil,pigil,V;NFIN,2,5
281,salita',sinasalita',V;IPFV;PFOC,2,5
282,hawak,hinahawakan,V;IPFV;PFOC,2,5
283,promote,promote,V;NFIN,2,5
284,sayá,sasayá,V;AGFOC;LGSPEC1,2,5
285,isip,isip,V;NFIN,2,5
286,bisita,binisita,V;PFV;PFOC,2,5
287,sipol,sisipulan,V;PFOC;LGSPEC1,2,5
288,huni,huhunihan,V;PFOC;LGSPEC1,2,5
289,sukó',susukó',V;AGFOC;LGSPEC1,2,5
290,bába',nagbába',V;PFV;AGFOC,2,5
291,promote,ipopromote,V;PFOC;LGSPEC1,2,5
292,ingay,nag-ingay,V;PFV;AGFOC,2,5
293,sirá',magsisirá',V;AGFOC;LGSPEC1,2,5
294,pinta,ipinipinta,V;IPFV;PFOC,2,5
295,alaga,alaga,V;NFIN,2,5
296,sayaw,sinayaw,V;PFV;PFOC,2,5
297,libang,nilibang,V;PFV;PFOC,2,5
298,ngiti,ngumiti,V;PFV;AGFOC,2,5
299,paalam,nagpaalam,V;PFV;AGFOC,2,5
300,kíta,nakikipagkíta,V;IPFV;PFOC,2,5
301,upa,umupa,V;PFV;AGFOC,2,5
302,tanggi,tamatanggi,V;IPFV;AGFOC,2,5
303,sibak,sisibakin,V;PFOC;LGSPEC1,2,5
304,lipat,lumilipat,V;IPFV;AGFOC,2,5
305,pansin,napapansin,V;IPFV;AGFOC,2,5
306,hikab,maghihikab,V;AGFOC;LGSPEC1,2,5
307,buhos,binubuhos,V;IPFV;PFOC,2,5
308,súnod,sinúnod,V;PFV;PFOC,2,5
309,lubog,lumulubog,V;IPFV;AGFOC,2,5
310,tingin,tumitingin,V;IPFV;AGFOC,2,5
311,utang,umutang,V;PFV;AGFOC,2,5
312,huli,hinuli,V;PFV;PFOC,2,5
313,alala,nag-aalala,V;IPFV;AGFOC,2,5
314,pugot,pinugot,V;PFV;PFOC,2,5
315,laró',naglalaró',V;IPFV;AGFOC,2,5
316,táyo',tatáyo',V;AGFOC;LGSPEC1,2,5
317,usap,nag-usap,V;PFV;AGFOC,2,5
318,abuso,aabusuhin,V;PFOC;LGSPEC1,2,5
319,inom,iinom,V;AGFOC;LGSPEC1,2,5
320,kilala,ipinakilala,V;PFV;PFOC,2,5
321,aral,pinag-aaralan,V;IPFV;PFOC,2,5
322,hatid,naghatid,V;PFV;AGFOC,2,5
323,tuloy,itinuloy,V;PFV;PFOC,2,5
324,subok,sinubok,V;PFV;PFOC,2,5
325,iyak,iiyak,V;AGFOC;LGSPEC1,2,5
326,yakap,yumakap,V;PFV;AGFOC,2,5
327,punas,nagpunas,V;PFV;AGFOC,2,5
328,bakasyon,magbabakasyon,V;AGFOC;LGSPEC1,2,5
329,kita,nakakakita,V;IPFV;AGFOC,2,5
330,ayos,nag-ayos,V;PFV;AGFOC,2,5
331,laki,lalakihan,V;PFOC;LGSPEC1,2,5
332,pasok,pumasok,V;PFV;AGFOC,2,5
333,sara,nagsara,V;PFV;AGFOC,2,5
334,gamot,gagamutin,V;PFOC;LGSPEC1,2,5
335,másid,magmamásid,V;AGFOC;LGSPEC1,2,5
336,linis,naglinis,V;PFV;AGFOC,2,5
337,bisita,binibisita,V;IPFV;PFOC,2,5
338,renta,magrerenta,V;AGFOC;LGSPEC1,2,5
339,tanggap,tinatanggap,V;IPFV;PFOC,2,5
340,ganda,nagpapaganda,V;IPFV;AGFOC,2,5
341,parada,ipaparada,V;PFOC;LGSPEC1,2,5
342,ulat,mag-uulat,V;AGFOC;LGSPEC1,2,5
343,labas,ilalabas,V;PFOC;LGSPEC1,2,5
344,plantsa,nagpaplantsa,V;IPFV;AGFOC,2,5
345,takip,nagtatakip,V;IPFV;AGFOC,2,5
346,babá',binababá',V;IPFV;PFOC,2,5
347,bukas,bubuksan,V;PFOC;LGSPEC1,2,5
348,sipilyo ,sinisipilyo,V;IPFV;PFOC,2,5
349,hatíd,ihahatíd,V;PFOC;LGSPEC1,2,5
350,yabang,magyayabang,V;AGFOC;LGSPEC1,2,5
351,pasa,ipapasa,V;PFOC;LGSPEC1,2,5
352,dalaw,dumalaw,V;PFV;AGFOC,2,5
353,tápos,tápos,V;NFIN,2,5
354,tanggap,tanggap,V;NFIN,2,5
355,sama,sasama,V;AGFOC;LGSPEC1,2,5
356,hinga,huminga,V;PFV;AGFOC,2,5
357,dali',dali',V;NFIN,2,5
358,plantsa,plantsa,V;NFIN,2,5
359,dalo,dinaluhan,V;PFV;PFOC,2,5
360,lakad,lalakarin,V;PFOC;LGSPEC1,2,5
361,basag,nagbabasag,V;IPFV;AGFOC,2,5
362,tabí,itatabí,V;PFOC;LGSPEC1,2,5
363,akyat,akyat,V;NFIN,2,5
364,labas,nilabas,V;PFV;PFOC,2,5
365,lágay,naglalágay,V;IPFV;AGFOC,2,5
366,lagay,nilagay,V;PFV;PFOC,2,5
367,nakaw,nagnakaw,V;PFV;AGFOC,2,5
368,patay,patay,V;NFIN,2,5
369,balik,nagbalik,V;PFV;AGFOC,2,5
370,takot,tinakot,V;PFV;PFOC,2,5
371,tákot,mananákot,V;AGFOC;LGSPEC1,2,5
372,sirá',nasirá',V;PFV;PFOC,2,5
373,gawá',ginagawá',V;IPFV;PFOC,2,5
374,sulong,sinusulong,V;IPFV;PFOC,2,5
375,gáling,igináling,V;PFV;PFOC,2,5
376,tanan,tinatanan,V;IPFV;PFOC,2,5
377,líto,nalíto,V;PFV;AGFOC,2,5
378,labag,lumalabag,V;IPFV;AGFOC,2,5
379,tanim,nagtanim,V;PFV;AGFOC,2,5
380,yakap,niyayakap,V;IPFV;PFOC,2,5
381,sara,sinasara,V;IPFV;PFOC,2,5
382,kabit,kinabit,V;PFV;PFOC,2,5
383,sali,sumali,V;PFV;AGFOC,2,5
384,bantay,nagbabantay,V;IPFV;AGFOC,2,5
385,buhos,nagbuhos,V;PFV;AGFOC,2,5
386,lágay,nilágay,V;PFV;PFOC,2,5
387,alis,pinaalis,V;PFV;PFOC,2,5
388,tugtog,tinugtog,V;PFV;PFOC,2,5
389,gulong,ginulong,V;PFV;PFOC,2,5
390,táyo',tatayuan,V;PFOC;LGSPEC1,2,5
391,bigay,nagbigay,V;PFV;AGFOC,2,5
392,wagi',ipinagwagi',V;PFV;PFOC,2,5
393,dilig,dinidiligan,V;IPFV;PFOC,2,5
394,basa,binabasa,V;IPFV;PFOC,2,5
395,kilala,kinilala,V;PFV;PFOC,2,5
396,salita',sinalita',V;PFV;PFOC,2,5
397,hiwa',maghihiwa',V;AGFOC;LGSPEC1,2,5
398,makinilya,magmamakinilya,V;AGFOC;LGSPEC1,2,5
399,dalá,nagdadalá,V;IPFV;AGFOC,2,5
400,pasan,pasan,V;NFIN,2,5
401,sinungaling,nag- sisinungaling,V;IPFV;AGFOC,2,5
402,gáwa',gináwa',V;PFV;PFOC,2,5
403,siesta,nagsisiesta,V;IPFV;AGFOC,2,5
404,kíta,kíta,V;NFIN,2,5
405,puntá,pumuntá,V;PFV;AGFOC,2,5
406,búkas,bubuksan,V;PFOC;LGSPEC1,2,5
407,pútol,pupútol,V;AGFOC;LGSPEC1,2,5
408,dating,dinatnan,V;PFV;PFOC,2,5
409,kilala,pinapakilala,V;IPFV;PFOC,2,5
410,punas,punas,V;NFIN,2,5
411,táas,nagtatáas,V;IPFV;AGFOC,2,5
412,pátay,magpapátay,V;AGFOC;LGSPEC1,2,5
413,pasa,pinása,V;PFV;PFOC,2,5
414,laban,nilabanan,V;PFV;PFOC,2,5
415,guhit,ginuhit,V;PFV;PFOC,2,5
416,bába',nagbabába',V;IPFV;AGFOC,2,5
417,alala,naalala,V;PFV;AGFOC,2,5
418,hubad,hubad,V;NFIN,2,5
419,arte,arte,V;NFIN,2,5
420,bukas,bukas,V;NFIN,2,5
421,búkas,nagbúkas,V;PFV;AGFOC,2,5
422,linlang,nilinlang,V;PFV;PFOC,2,5
423,kasal,kinakasal,V;IPFV;PFOC,2,5
424,taas,itinataas,V;IPFV;PFOC,2,5
425,babá',ibababá',V;PFOC;LGSPEC1,2,5
426,utang,umuutang,V;IPFV;AGFOC,2,5
427,galit,magagalit,V;AGFOC;LGSPEC1,2,5
428,táyo',tinatayuan,V;IPFV;PFOC,2,5
429,sukó',isinusukó',V;IPFV;PFOC,2,5
430,huli,huhulihin,V;PFOC;LGSPEC1,2,5
431,isdá',isdá',V;NFIN,2,5
432,laga,maglalaga,V;AGFOC;LGSPEC1,2,5
433,tawid,tawid,V;NFIN,2,5
434,akit,inaakit,V;IPFV;PFOC,2,5
435,sunog,nagsusunog,V;IPFV;AGFOC,2,5
436,pasok,pinapasok,V;IPFV;PFOC,2,5
437,subok,susubok,V;AGFOC;LGSPEC1,2,5
438,útot,umuútot,V;IPFV;AGFOC,2,5
439,sibak,nagsibak,V;PFV;AGFOC,2,5
440,lipat,nilipatan,V;PFV;PFOC,2,5
441,loko,lolokohin,V;PFOC;LGSPEC1,2,5
442,bilang,bibilangin,V;PFOC;LGSPEC1,2,5
443,garahe,naggarahe,V;PFV;AGFOC,2,5
444,ligaw,lumigaw,V;PFV;AGFOC,2,5
445,hirap,maghihirap,V;AGFOC;LGSPEC1,2,5
446,sipol,sumisipol,V;IPFV;AGFOC,2,5
447,bilis,bumibilis,V;IPFV;AGFOC,2,5
448,yabang,ipinapag- yabang,V;IPFV;PFOC,2,5
449,pasok,papasukin,V;PFOC;LGSPEC1,2,5
450,punó',nagpunó',V;PFV;AGFOC,2,5
451,sama,sinamahan,V;PFV;PFOC,2,5
452,akala,nag-akala,V;PFV;AGFOC,2,5
453,sulat,nagsusulat,V;IPFV;AGFOC,2,5
454,tanggal,nagtatanggal,V;IPFV;AGFOC,2,5
455,pukpok,namumukpok,V;IPFV;AGFOC,2,5
456,hanap,humahanap,V;IPFV;AGFOC,2,5
457,pasa,pápasa,V;AGFOC;LGSPEC1,2,5
458,saló,sinaló,V;PFV;PFOC,2,5
459,unlad,umunlad,V;PFV;AGFOC,2,5
460,dalaw,dadalaw,V;AGFOC;LGSPEC1,2,5
461,alaga',inaalagaan,V;IPFV;PFOC,2,5
462,bati',babati',V;AGFOC;LGSPEC1,2,5
463,handá',handá',V;NFIN,2,5
464,sugal,magsusugal,V;AGFOC;LGSPEC1,2,5
465,tawag,tinatawag,V;IPFV;PFOC,2,5
466,dusa,magdusa,V;AGFOC;LGSPEC1,2,5
467,lakbay,naglakbay,V;PFV;AGFOC,2,5
468,sabi,nagsabi,V;PFV;AGFOC,2,5
469,púno',púno',V;NFIN,2,5
470,abuso,inabuso,V;PFV;PFOC,2,5
471,sabi,sabi,V;NFIN,2,5
472,ibig,iibig,V;AGFOC;LGSPEC1,2,5
473,pasok,pasok,V;NFIN,2,5
474,dínig,nadidinig naririnig,V;IPFV;AGFOC,2,5
475,upo',umuupo',V;IPFV;AGFOC,2,5
476,limot,limot,V;NFIN,2,5
477,ulit,ulit,V;NFIN,2,5
478,ayaw,umayaw,V;PFV;AGFOC,2,5
479,intindi,naiintindihan,V;IPFV;PFOC,2,5
480,kumusta,kumusta,V;NFIN,2,5
481,iyak,umiiyak,V;IPFV;AGFOC,2,5
482,sákit,sumákit,V;PFV;AGFOC,2,5
483,loko,niloko,V;PFV;PFOC,2,5
484,buhay,bubuhay,V;AGFOC;LGSPEC1,2,5
485,táyo',tumáyo',V;PFV;AGFOC,2,5
486,hulog,hinuhulog,V;IPFV;PFOC,2,5
487,gusto,nagugustuhan,V;IPFV;PFOC,2,5
488,sigaw,nagsigawan,V;PFV;AGFOC,2,5
489,layó',lumalayó',V;IPFV;AGFOC,2,5
490,bantay,magbabantay,V;AGFOC;LGSPEC1,2,5
491,sugal,nagsugal,V;PFV;AGFOC,2,5
492,bigay,ibibigay,V;PFOC;LGSPEC1,2,5
493,punit,mapupunitpu pupunitin,V;PFOC;LGSPEC1,2,5
494,pigil,pinipigilan,V;IPFV;PFOC,2,5
495,sara,isasara,V;PFOC;LGSPEC1,2,5
496,kamay,nagkakamay,V;IPFV;AGFOC,2,5
497,balik,ibinalik,V;PFV;PFOC,2,5
498,tatad,tinadtad,V;PFV;PFOC,2,5
499,sulat,sinusulatan,V;IPFV;PFOC,2,5
500,bawal,bawal,V;NFIN,2,5
